type_ind,quotedate_ind,type,quotedate_jul,breaks,rates,quotedate_ymd
pwcf,19531130,pwcf,[19692.],"[19702. 19709. 19716. 19723. 19730. 19742. 19782. 19874. 20057. 20422.
 21152. 22612. 25532. 28452. 38452.]","[0.0111858 0.0124276 0.0117019 0.0128342 0.020296  0.022994  0.0136838
 0.0144349 0.0162065 0.0242425 0.0250656 0.0292885 0.0324092 0.0324092
 0.0324092]",19531130
pwcf,19531231,pwcf,[19723.],"[19730. 19737. 19744. 19751. 19758. 19772. 19812. 19904. 20088. 20453.
 21183. 22643. 25563. 28483. 38483.]","[0.0063479 0.0119491 0.0137461 0.0178319 0.0150306 0.0111526 0.0156215
 0.0101781 0.0193852 0.0221981 0.0224818 0.0262165 0.0323192 0.0323192
 0.0323192]",19531231
pwcf,19540129,pwcf,[19752.],"[19758. 19765. 19772. 19779. 19786. 19803. 19843. 19935. 20119. 20484.
 21214. 22674. 25594. 28514. 38514.]","[0.0091462 0.0091488 0.0098785 0.0103886 0.0084261 0.0081739 0.006541
 0.006541  0.0155935 0.0188363 0.021197  0.028557  0.0308904 0.0308904
 0.0308904]",19540129
pwcf,19540226,pwcf,[19780.],"[19786. 19793. 19800. 19807. 19814. 19834. 19874. 19966. 20147. 20512.
 21242. 22702. 25622. 28542. 38542.]","[0.0101629 0.0059178 0.0078751 0.0098394 0.0091332 0.0112882 0.0075009
 0.0043832 0.0154951 0.0149763 0.0208672 0.0312441 0.0287429 0.0287429
 0.0287429]",19540226
pwcf,19540331,pwcf,[19813.],"[19821. 19828. 19835. 19842. 19849. 19864. 19904. 19996. 20178. 20543.
 21273. 22733. 25653. 28573. 38573.]","[0.0086348 0.0103891 0.0100949 0.010085  0.0102911 0.0095338 0.0108102
 0.0018052 0.0144182 0.0164973 0.0198312 0.0302531 0.0291494 0.0319886
 0.0319886]",19540331
pwcf,19540430,pwcf,[19843.],"[19849. 19856. 19863. 19870. 19877. 19895. 19935. 20027. 20208. 20573.
 21303. 22763. 25683. 28603. 38603.]","[ 0.005075   0.0050751  0.0072594  0.0078034  0.0075888  0.0099998
  0.0040275 -0.0053156  0.0167163  0.0155395  0.0193165  0.0277992
  0.0313181  0.0300825  0.0300825]",19540430
pwcf,19540528,pwcf,[19871.],"[19877. 19884. 19891. 19898. 19905. 19925. 19965. 20057. 20239. 20604.
 21334. 22794. 25714. 28634. 38634.]","[0.0063456 0.0039906 0.0058021 0.0059183 0.0084518 0.0093578 0.0045046
 0.0045046 0.0102308 0.018422  0.0225817 0.0297811 0.0290563 0.0290563
 0.0290563]",19540528
pwcf,19540630,pwcf,[19904.],"[19912. 19919. 19926. 19933. 19940. 19956. 19996. 20088. 20269. 20634.
 21364. 22824. 25744. 28664. 38664.]","[0.0058393 0.0058376 0.0058385 0.0058467 0.0066222 0.0066587 0.0056426
 0.0056426 0.006008  0.0162142 0.0211304 0.0298511 0.0299018 0.0299018
 0.       ]",19540630
pwcf,19540730,pwcf,[19934.],"[19940. 19947. 19954. 19961. 19968. 19987. 20027. 20119. 20300. 20665.
 21395. 22855. 25775. 28695. 38695.]","[0.005075  0.0060209 0.0066045 0.0065295 0.0085717 0.0065443 0.0066306
 0.0066306 0.0012767 0.0196457 0.0213291 0.029589  0.0284221 0.0284221
 0.       ]",19540730
pwcf,19540831,pwcf,[19966.],"[19975. 19982. 19989. 19996. 20003. 20015. 20055. 20147. 20331. 20696.
 21426. 22886. 25806. 28726. 38726.]","[0.0114392 0.009698  0.0098437 0.0099859 0.0103277 0.0105046 0.0091674
 0.0070614 0.004726  0.0181878 0.021408  0.0303888 0.0280103 0.028801
 0.       ]",19540831
pwcf,19540930,pwcf,[19996.],"[20003. 20010. 20017. 20024. 20031. 20046. 20086. 20178. 20361. 20726.
 21456. 22916. 25836. 28756. 38756.]","[0.0091438 0.0074188 0.0087429 0.0080326 0.0108859 0.0090524 0.0107302
 0.007283  0.0078571 0.020488  0.0216289 0.0296799 0.0274745 0.0298907
 0.       ]",19540930
pwcf,19541029,pwcf,[20025.],"[20031. 20039. 20045. 20053. 20059. 20076. 20116. 20208. 20392. 20757.
 21487. 22947. 25867. 28787. 38787.]","[0.0091462 0.007367  0.0081274 0.0084917 0.001891  0.0079262 0.0127502
 0.0099823 0.0098497 0.0212472 0.0226004 0.028977  0.0268346 0.0309365
 0.       ]",19541029
pwcf,19541130,pwcf,[20057.],"[20066. 20073. 20080. 20087. 20094. 20107. 20147. 20239. 20422. 20787.
 21517. 22977. 25897. 28817. 38817.]","[0.0078753 0.0078747 0.0095466 0.0094804 0.0134988 0.009682  0.0109009
 0.0093595 0.0093595 0.0217054 0.0222531 0.0287032 0.0281193 0.0308445
 0.       ]",19541130
pwcf,19541231,pwcf,[20088.],"[20094. 20101. 20108. 20115. 20122. 20137. 20177. 20269. 20453. 20818.
 21548. 23008. 25928. 28848. 38848.]","[0.0083863 0.0093248 0.0097701 0.0097924 0.0108466 0.0082816 0.0110463
 0.0070424 0.0147023 0.0208518 0.0233614 0.0284839 0.0283205 0.0290539
 0.       ]",19541231
pwcf,19550131,pwcf,[20119.],"[20129. 20136. 20143. 20150. 20157. 20168. 20208. 20300. 20484. 20849.
 21579. 23039. 25959. 28879. 38879.]","[0.0109308 0.0109344 0.0112809 0.0110435 0.0104887 0.0112775 0.0112227
 0.0112227 0.0151717 0.0231406 0.0235458 0.0292759 0.0298242 0.0298709
 0.       ]",19550131
pwcf,19550228,pwcf,[20147.],"[20157. 20164. 20171. 20178. 20185. 20199. 20239. 20331. 20513. 20878.
 21608. 23068. 25988. 28908. 38908.]","[0.0091448 0.0119987 0.011549  0.0111348 0.0157765 0.017277  0.013144
 0.013144  0.0210589 0.0260745 0.0247393 0.028971  0.0296178 0.032445
 0.0329386]",19550228
pwcf,19550331,pwcf,[20178.],"[20185. 20192. 20199. 20206. 20213. 20229. 20269. 20361. 20544. 20909.
 21639. 23099. 26019. 28939. 38939.]","[0.0116953 0.0116984 0.0130782 0.0133867 0.0168172 0.0141706 0.0141019
 0.0141019 0.0159425 0.0271093 0.0255193 0.0288613 0.02922   0.0314232
 0.0338517]",19550331
pwcf,19550429,pwcf,[20207.],"[20213. 20220. 20227. 20234. 20241. 20260. 20300. 20392. 20574. 20939.
 21669. 23129. 26049. 28969. 38969.]","[0.0142449 0.014254  0.0142498 0.0142618 0.0182373 0.0171344 0.0150373
 0.0150373 0.0184624 0.0265123 0.026365  0.0287551 0.0298778 0.0304929
 0.0334597]",19550429
pwcf,19550531,pwcf,[20239.],"[20248. 20255. 20262. 20269. 20276. 20290. 20330. 20422. 20605. 20970.
 21700. 23160. 26080. 29000. 39000.]","[0.0099113 0.0104938 0.0101718 0.0112627 0.0198944 0.0146012 0.0150957
 0.0150957 0.0217923 0.0246323 0.0263577 0.0288126 0.0290338 0.0306227
 0.0332767]",19550531
pwcf,19550630,pwcf,[20269.],"[20276. 20283. 20290. 20297. 20304. 20321. 20361. 20453. 20635. 21000.
 21730. 23190. 26110. 29030. 39030.]","[0.0111834 0.0111894 0.0134871 0.0139998 0.0168172 0.0139868 0.0165988
 0.016318  0.0205477 0.0267496 0.0275905 0.0302434 0.0293835 0.0299461
 0.0332573]",19550630
pwcf,19550729,pwcf,[20298.],"[20304. 20311. 20318. 20325. 20332. 20352. 20392. 20484. 20666. 21031.
 21761. 23221. 26141. 29061. 39061.]","[0.0167995 0.0168097 0.0168111 0.0168208 0.0190612 0.0166037 0.0193294
 0.017204  0.0226241 0.0295144 0.028449  0.0324385 0.0298897 0.0300617
 0.0322461]",19550729
pwcf,19550831,pwcf,[20331.],"[20339. 20346. 20353. 20360. 20367. 20381. 20421. 20513. 20697. 21062.
 21792. 23252. 26172. 29092. 39092.]","[0.0160336 0.0182366 0.0235148 0.021253  0.0225467 0.0190866 0.0227671
 0.0177894 0.0244392 0.0300782 0.0293959 0.0307696 0.0292608 0.031947
 0.031886 ]",19550831
pwcf,19550930,pwcf,[20361.],"[20367. 20374. 20381. 20388. 20395. 20412. 20452. 20544. 20727. 21092.
 21822. 23282. 26202. 29122. 39122.]","[0.0224347 0.0219685 0.019266  0.0211764 0.0224304 0.0210878 0.0218367
 0.0202222 0.0225959 0.0262159 0.029022  0.0300655 0.0291694 0.0326365
 0.031043 ]",19550930
pwcf,19551031,pwcf,[20392.],"[20402. 20409. 20417. 20423. 20430. 20442. 20482. 20574. 20758. 21123.
 21853. 23313. 26233. 29153. 39153.]","[0.0203873 0.0203953 0.0197625 0.0212719 0.0204153 0.0195248 0.0215037
 0.0197163 0.0243636 0.0255466 0.0280731 0.0285423 0.0290327 0.0314941
 0.0323435]",19551031
pwcf,19551130,pwcf,[20422.],"[20430. 20437. 20444. 20451. 20458. 20473. 20513. 20605. 20788. 21153.
 21883. 23343. 26263. 29183. 39183.]","[0.0191038 0.019114  0.0199254 0.0193856 0.0326216 0.0217519 0.0275303
 0.0209044 0.0285641 0.0288591 0.0276776 0.029159  0.0292065 0.0313274
 0.0316898]",19551130
pwcf,19551230,pwcf,[20452.],"[20458. 20465. 20472. 20479. 20486. 20503. 20543. 20635. 20819. 21184.
 21914. 23374. 26294. 29214. 39214.]","[0.0211533 0.0244935 0.0229693 0.0259484 0.0280098 0.0257519 0.0252986
 0.026831  0.0267423 0.029417  0.0283314 0.0293346 0.0294102 0.029648
 0.0318088]",19551230
pwcf,19560131,pwcf,[20484.],"[20493. 20500. 20507. 20514. 20521. 20534. 20574. 20666. 20850. 21215.
 21945. 23405. 26325. 29245. 39245.]","[0.0226935 0.0224682 0.023118  0.0227779 0.0227839 0.0224736 0.0247803
 0.0230755 0.0222882 0.028377  0.0269912 0.0290142 0.0289489 0.0308809
 0.0320679]",19560131
pwcf,19560229,pwcf,[20513.],"[20521. 20528. 20535. 20542. 20549. 20565. 20605. 20697. 20878. 21243.
 21973. 23433. 26353. 29273. 39273.]","[0.0178281 0.0200261 0.0196676 0.0201901 0.0225545 0.0235613 0.026005
 0.0233596 0.0257856 0.0279688 0.0272933 0.0289704 0.0291671 0.0308727
 0.0317608]",19560229
pwcf,19560329,pwcf,[20542.],"[20549. 20556. 20563. 20570. 20577. 20595. 20635. 20727. 20909. 21274.
 22004. 23464. 26384. 29304. 39304.]","[0.0234619 0.0183429 0.0239966 0.0240037 0.0186236 0.0252338 0.0226622
 0.0226622 0.0299403 0.0320432 0.0293439 0.0316448 0.0293904 0.0303544
 0.0317257]",19560329
pwcf,19560430,pwcf,[20574.],"[20584. 20591. 20598. 20605. 20612. 20626. 20666. 20758. 20939. 21304.
 22034. 23494. 26414. 29334. 39334.]","[0.0265444 0.0261885 0.02554   0.0266306 0.0268546 0.0261096 0.0274592
 0.0272237 0.0319647 0.0351841 0.0292117 0.0309288 0.0295112 0.0334118
 0.03091  ]",19560430
pwcf,19560531,pwcf,[20605.],"[20612. 20619. 20626. 20633. 20640. 20656. 20696. 20788. 20970. 21335.
 22065. 23525. 26445. 29365. 39365.]","[0.0224353 0.0209036 0.0232276 0.0232337 0.0327736 0.0276629 0.0252811
 0.0252811 0.0310557 0.0302651 0.0287788 0.0290691 0.0286175 0.0327246
 0.0307836]",19560531
pwcf,19560629,pwcf,[20634.],"[20640. 20647. 20654. 20661. 20668. 20687. 20727. 20819. 21000. 21365.
 22095. 23555. 26475. 29395. 39395.]","[0.0216694 0.0211918 0.023629  0.0231961 0.0294712 0.0238796 0.0247038
 0.0246574 0.0268054 0.0312732 0.0286806 0.0308315 0.0283944 0.0317639
 0.030908 ]",19560629
pwcf,19560731,pwcf,[20666.],"[20675. 20682. 20689. 20696. 20703. 20718. 20758. 20850. 21031. 21396.
 22126. 23586. 26506. 29426. 39426.]","[0.0209003 0.0200847 0.0208973 0.020668  0.0209465 0.0214459 0.0273532
 0.0277617 0.0310548 0.0343985 0.0313333 0.0328045 0.0288623 0.033116
 0.0312369]",19560731
pwcf,19560831,pwcf,[20697.],"[20703. 20710. 20717. 20724. 20731. 20746. 20786. 20878. 21062. 21427.
 22157. 23617. 26537. 29457. 39457.]","[0.0262884 0.018668  0.0236658 0.0247008 0.0294933 0.0247164 0.029424
 0.0322482 0.0324271 0.0367709 0.0349578 0.0332269 0.0311765 0.0311765
 0.0319874]",19560831
pwcf,19560928,pwcf,[20725.],"[20731. 20738. 20745. 20752. 20759. 20777. 20817. 20909. 21092. 21457.
 22187. 23647. 26567. 29487. 39487.]","[0.0265424 0.0255961 0.0267873 0.0263247 0.0310952 0.0282461 0.0315508
 0.0331556 0.0319523 0.0369921 0.0334931 0.0317715 0.0315298 0.0315298
 0.0323404]",19560928
pwcf,19561031,pwcf,[20758.],"[20766. 20773. 20781. 20787. 20794. 20807. 20847. 20939. 21123. 21488.
 22218. 23678. 26598. 29518. 39518.]","[0.0273161 0.0229241 0.0267616 0.0258127 0.0213325 0.0274397 0.0335278
 0.0293713 0.0336866 0.0355044 0.0342327 0.0345473 0.0311692 0.0324198
 0.0324198]",19561031
pwcf,19561130,pwcf,[20788.],"[20794. 20801. 20808. 20815. 20822. 20838. 20878. 20970. 21153. 21518.
 22248. 23708. 26628. 29548. 39548.]","[0.0244875 0.0225892 0.0242151 0.0227588 0.039798  0.0373586 0.0323508
 0.0325738 0.0353569 0.0406492 0.034658  0.0333154 0.0325921 0.0321853
 0.0321853]",19561130
pwcf,19561231,pwcf,[20819.],"[20829. 20835. 20843. 20850. 20857. 20868. 20908. 21000. 21184. 21549.
 22279. 23739. 26659. 29579. 39579.]","[0.0270584 0.0394629 0.0274036 0.0319066 0.0348922 0.0324871 0.0352257
 0.0311785 0.037779  0.0375289 0.0353595 0.0358666 0.0358689 0.031936
 0.031936 ]",19561231
pwcf,19570131,pwcf,[20850.],"[20857. 20864. 20871. 20878. 20885. 20899. 20939. 21031. 21215. 21580.
 22310. 23770. 26690. 29610. 39610.]","[0.0306585 0.0311907 0.030954  0.0293208 0.0305727 0.0291667 0.0341321
 0.0289962 0.0322233 0.0349108 0.0326876 0.0319485 0.0316744 0.0334567
 0.0334567]",19570131
pwcf,19570228,pwcf,[20878.],"[20885. 20892. 20899. 20906. 20913. 20930. 20970. 21062. 21243. 21608.
 22338. 23798. 26718. 29638. 39638.]","[0.0273111 0.0247599 0.0322355 0.0301898 0.031245  0.0325271 0.0378809
 0.0304086 0.0346521 0.0353599 0.0338136 0.0319665 0.0336895 0.0315729
 0.0315729]",19570228
pwcf,19570329,pwcf,[20907.],"[20913. 20920. 20927. 20934. 20941. 20960. 21000. 21092. 21274. 21639.
 22369. 23829. 26749. 29669. 39669.]","[0.0285995 0.0262224 0.025868  0.0298258 0.0346455 0.0302957 0.032579
 0.0291516 0.0369143 0.0336146 0.0348481 0.0320507 0.032162  0.0331556
 0.0331556]",19570329
pwcf,19570430,pwcf,[20939.],"[20948. 20955. 20962. 20970. 20976. 20991. 21031. 21123. 21304. 21669.
 22399. 23859. 26779. 29699. 39699.]","[0.0305589 0.0305767 0.0305986 0.0306154 0.0306297 0.0286173 0.0320616
 0.0310111 0.0386224 0.0345071 0.0363761 0.035344  0.0323769 0.0345336
 0.0345336]",19570430
pwcf,19570531,pwcf,[20970.],"[20976. 20983. 20990. 20997. 21005. 21021. 21061. 21153. 21335. 21700.
 22430. 23890. 26810. 29730. 39730.]","[0.0322011 0.0319329 0.0322358 0.0275814 0.0361887 0.0320535 0.034981
 0.0323639 0.037162  0.0353847 0.0381754 0.037119  0.0341056 0.032667
 0.032667 ]",19570531
pwcf,19570627,pwcf,[20997.],"[21005. 21011. 21018. 21025. 21032. 21052. 21092. 21184. 21365. 21730.
 22460. 23920. 26840. 29760. 39760.]","[0.0298882 0.0287032 0.029403  0.0294193 0.0371917 0.0361847 0.0344244
 0.0402463 0.0347765 0.0394426 0.0388878 0.0412394 0.0347976 0.0332584
 0.0332584]",19570627
pwcf,19570731,pwcf,[21031.],"[21039. 21046. 21053. 21060. 21067. 21083. 21123. 21215. 21396. 21761.
 22491. 23951. 26871. 29791. 39791.]","[0.0309171 0.0303843 0.0306935 0.0307192 0.032059  0.0331198 0.0368497
 0.0368497 0.0415527 0.0367442 0.0407701 0.040455  0.0329554 0.0348058
 0.0348058]",19570731
pwcf,19570830,pwcf,[21061.],"[21067. 21074. 21081. 21088. 21095. 21111. 21151. 21243. 21427. 21792.
 22522. 23982. 26902. 29822. 39822.]","[0.0314323 0.0300072 0.0306965 0.0287154 0.0339742 0.0284306 0.0419969
 0.0458049 0.0367863 0.0397356 0.0378093 0.037859  0.0347825 0.0353058
 0.0353058]",19570830
pwcf,19570930,pwcf,[21092.],"[21102. 21109. 21116. 21123. 21130. 21142. 21182. 21274. 21457. 21822.
 22552. 24012. 26932. 29852. 39852.]","[0.0311753 0.0299529 0.0306984 0.0307204 0.0515923 0.0383126 0.0352776
 0.0450239 0.0405486 0.0374528 0.0408217 0.0367707 0.038631  0.0315148
 0.0315148]",19570930
pwcf,19571031,pwcf,[21123.],"[21130. 21137. 21144. 21152. 21158. 21172. 21212. 21304. 21488. 21853.
 22583. 24043. 26963. 29883. 39883.]","[0.0352997 0.0301619 0.0358633 0.0319453 0.0363401 0.03119   0.0418404
 0.0393608 0.0387381 0.0383806 0.0420505 0.0345057 0.0402818 0.0321725
 0.0321725]",19571031
pwcf,19571129,pwcf,[21152.],"[21158. 21165. 21172. 21179. 21186. 21203. 21243. 21335. 21518. 21883.
 22613. 24073. 26993. 29913. 39913.]","[0.0275682 0.020904  0.0239978 0.0220257 0.039798  0.0319674 0.0360782
 0.0332459 0.0347984 0.0286337 0.0348886 0.0290753 0.0377806 0.0377806
 0.0283621]",19571129
pwcf,19571231,pwcf,[21184.],"[21193. 21200. 21207. 21214. 21221. 21233. 21273. 21365. 21549. 21914.
 22644. 24104. 27024. 29944. 39944.]","[0.0270598 0.0270753 0.026241  0.0279475 0.0298402 0.0249837 0.0290188
 0.0305612 0.0262522 0.0259736 0.0284073 0.0291444 0.0360565 0.036776
 0.0290804]",19571231
pwcf,19580131,pwcf,[21215.],"[21228. 21235. 21242. 21249. 21249. 21264. 21304. 21396. 21580. 21945.
 22675. 24135. 27055. 29975. 39975.]","[0.015271  0.0160076 0.0135648 0.0150289 0.0113453 0.0113453 0.0151995
 0.0231357 0.0228521 0.0261968 0.0316237 0.0287358 0.0380406 0.0380406
 0.0119611]",19580131
pwcf,19580228,pwcf,[21243.],"[21249. 21256. 21263. 21270. 21277. 21295. 21335. 21427. 21608. 21973.
 22703. 24163. 27083. 30003. 40003.]","[0.0114372 0.010025  0.0121364 0.0111899 0.0104519 0.0138749 0.0135078
 0.0143358 0.0209029 0.0213403 0.0309565 0.0285047 0.0375533 0.0375533
 0.0337111]",19580228
pwcf,19580331,pwcf,[21274.],"[21284. 21291. 21298. 21305. 21312. 21325. 21365. 21457. 21639. 22004.
 22734. 24194. 27114. 30034. 40034.]","[0.0088903 0.0095136 0.0091553 0.0125397 0.0115812 0.0071426 0.0148852
 0.0148852 0.0191428 0.021676  0.0294804 0.0299323 0.0341936 0.0485195
 0.0242128]",19580331
pwcf,19580430,pwcf,[21304.],"[21312. 21319. 21326. 21333. 21340. 21356. 21396. 21488. 21669. 22034.
 22764. 24224. 27144. 30064. 40064.]","[0.011441  0.008714  0.0143368 0.0115034 0.0130727 0.0064868 0.0137641
 0.0080645 0.0178828 0.0177589 0.0295956 0.0293469 0.0362282 0.038406
 0.0290551]",19580430
pwcf,19580529,pwcf,[21333.],"[21340. 21347. 21354. 21361. 21368. 21386. 21426. 21518. 21700. 22065.
 22795. 24255. 27175. 30095. 40095.]","[0.0035519 0.002536  0.0030461 0.0030423 0.0055868 0.0069031 0.0042642
 0.0042642 0.0338368 0.0112787 0.0287073 0.0298716 0.0365853 0.038498
 0.0266815]",19580529
pwcf,19580630,pwcf,[21365.],"[21375. 21382. 21389. 21396. 21403. 21417. 21457. 21549. 21730. 22095.
 22825. 24285. 27205. 30125. 40125.]","[0.0060916 0.0067121 0.008095  0.0068616 0.0104532 0.0074088 0.0084269
 0.0154801 0.0088763 0.0224234 0.0330199 0.0304113 0.0387986 0.0348316
 0.0302214]",19580630
pwcf,19580731,pwcf,[21396.],"[21403. 21410. 21417. 21424. 21431. 21448. 21488. 21580. 21761. 22126.
 22856. 24316. 27236. 30156. 40156.]","[0.0058368 0.0063486 0.0079305 0.0067015 0.0102763 0.0090983 0.0100065
 0.0178689 0.0168227 0.0222884 0.0357715 0.032917  0.0385806 0.0385806
 0.0301986]",19580731
pwcf,19580829,pwcf,[21425.],"[21431. 21438. 21445. 21452. 21459. 21476. 21516. 21608. 21792. 22157.
 22887. 24347. 27267. 30187. 40187.]","[0.0160363 0.0150885 0.017726  0.016306  0.0300325 0.0228761 0.0278429
 0.0279878 0.0279367 0.037558  0.0398467 0.0371395 0.0390773 0.0390773
 0.0280749]",19580829
pwcf,19580930,pwcf,[21457.],"[21466. 21473. 21480. 21487. 21494. 21507. 21547. 21639. 21822. 22187.
 22917. 24377. 27297. 30217. 40217.]","[0.0165477 0.0183061 0.0173279 0.017768  0.035947  0.0246563 0.0359318
 0.0365039 0.0263263 0.0376309 0.0409325 0.0367964 0.0399167 0.0399167
 0.0295098]",19580930
pwcf,19581031,pwcf,[21488.],"[21494. 21501. 21508. 21516. 21522. 21537. 21577. 21669. 21853. 22218.
 22948. 24408. 27328. 30248. 40248.]","[0.0165421 0.0151325 0.0165135 0.0190997 0.0076596 0.0231653 0.0361918
 0.0275083 0.0304855 0.0383885 0.0406873 0.0382108 0.0376675 0.0376675
 0.0415143]",19581031
pwcf,19581128,pwcf,[21516.],"[21522. 21529. 21536. 21544. 21551. 21568. 21608. 21700. 21883. 22248.
 22978. 24438. 27358. 30278. 40278.]","[0.0201309 0.0149087 0.0187842 0.0178418 0.0413049 0.0364676 0.0274274
 0.0305293 0.0341826 0.0344398 0.0388132 0.0352552 0.0385269 0.0380297
 0.0380297]",19581128
pwcf,19581231,pwcf,[21549.],"[21557. 21564. 21571. 21578. 21585. 21598. 21638. 21730. 21914. 22279.
 23009. 24469. 27389. 30309. 40309.]","[0.0219255 0.0213796 0.0263705 0.0231842 0.0327366 0.0273169 0.0290071
 0.0321333 0.0291504 0.0372818 0.0416687 0.0409685 0.0383311 0.0381052
 0.0381052]",19581231
pwcf,19590130,pwcf,[21579.],"[21585. 21593. 21599. 21606. 21613. 21629. 21669. 21761. 21945. 22310.
 23040. 24500. 27420. 30340. 40340.]","[0.0247459 0.023855  0.0242513 0.0242635 0.024775  0.0278598 0.0294531
 0.0339265 0.0392877 0.0370761 0.0429672 0.0392715 0.0399773 0.0399773
 0.0384083]",19590130
pwcf,19590227,pwcf,[21607.],"[21613. 21620. 21627. 21634. 21641. 21660. 21700. 21792. 21974. 22339.
 23069. 24529. 27449. 30369. 40369.]","[0.0229511 0.0210472 0.0241414 0.0256896 0.0222566 0.0280848 0.0331065
 0.0326936 0.038028  0.0378167 0.0394754 0.0379371 0.0403728 0.0403728
 0.0410846]",19590227
pwcf,19590331,pwcf,[21639.],"[21648. 21655. 21662. 21669. 21676. 21690. 21730. 21822. 22005. 22370.
 23100. 24560. 27480. 30400. 40400.]","[0.0229502 0.0241359 0.0234823 0.0245977 0.0289335 0.0372795 0.0279472
 0.0369992 0.0392622 0.0390656 0.042381  0.0392043 0.0400365 0.0400365
 0.0411276]",19590331
pwcf,19590430,pwcf,[21669.],"[21676. 21683. 21690. 21697. 21704. 21721. 21761. 21853. 22035. 22400.
 23130. 24590. 27510. 30430. 40430.]","[0.0262825 0.0293889 0.0263146 0.0252985 0.0291712 0.0323119 0.0278282
 0.0375074 0.0432825 0.0384744 0.0447676 0.0439615 0.0393615 0.0393615
 0.0399558]",19590430
pwcf,19590529,pwcf,[21698.],"[21711. 21718. 21725. 21732. 21732. 21751. 21791. 21883. 22066. 22431.
 23161. 24621. 27541. 30461. 40461.]","[0.0260328 0.0275222 0.0245973 0.0315889 0.0337913 0.0337913 0.0298424
 0.0406564 0.0440346 0.0395101 0.0455233 0.043345  0.0396384 0.0396384
 0.0411364]",19590529
pwcf,19590630,pwcf,[21730.],"[21739. 21746. 21753. 21760. 21767. 21782. 21822. 21914. 22096. 22461.
 23191. 24651. 27571. 30491. 40491.]","[0.0265453 0.0259732 0.028005  0.0268441 0.0364136 0.0328978 0.0301758
 0.0453784 0.0427749 0.0436794 0.0480948 0.0419855 0.0406779 0.0384268
 0.0314598]",19590630
pwcf,19590731,pwcf,[21761.],"[21767. 21774. 21781. 21788. 21795. 21813. 21853. 21945. 22127. 22492.
 23222. 24682. 27602. 30522. 40522.]","[0.0221809 0.021707  0.0219417 0.0219467 0.0282043 0.0348928 0.0326002
 0.0461097 0.0474759 0.0417927 0.0476398 0.0433736 0.0403128 0.0359345
 0.0308384]",19590731
pwcf,19590831,pwcf,[21792.],"[21802. 21809. 21816. 21823. 21830. 21842. 21882. 21974. 22158. 22523.
 23253. 24713. 27633. 30553. 40553.]","[0.0324637 0.0331225 0.0327667 0.0408158 0.0458982 0.0468788 0.0351018
 0.0528444 0.0445669 0.0468891 0.0484107 0.0462965 0.0401846 0.0350206
 0.0332818]",19590831
pwcf,19590930,pwcf,[21822.],"[21830. 21837. 21844. 21851. 21858. 21873. 21913. 22005. 22188. 22553.
 23283. 24743. 27663. 30583. 40583.]","[0.0322052 0.0316754 0.0336067 0.0325299 0.0512386 0.0495348 0.0415483
 0.0586289 0.0476324 0.0473195 0.04827   0.0443153 0.041576  0.0336033
 0.0333335]",19590930
pwcf,19591030,pwcf,[21852.],"[21858. 21865. 21872. 21880. 21886. 21903. 21943. 22035. 22219. 22584.
 23314. 24774. 27694. 30614. 40614.]","[0.0319461 0.0290905 0.0319102 0.0282572 0.0316799 0.0359603 0.0513334
 0.0460173 0.0427079 0.0454041 0.0478667 0.0422369 0.042444  0.0304176
 0.0465791]",19591030
pwcf,19591130,pwcf,[21883.],"[21893. 21900. 21907. 21914. 21921. 21934. 21974. 22066. 22249. 22614.
 23344. 24804. 27724. 30644. 40644.]","[0.0275725 0.0313453 0.0326925 0.0290558 0.0839317 0.0485382 0.0453144
 0.0552686 0.0454743 0.0480393 0.0492241 0.0412303 0.0433902 0.0337864
 0.0332848]",19591130
pwcf,19591231,pwcf,[21914.],"[21921. 21928. 21935. 21942. 21949. 21964. 22004. 22096. 22280. 22645.
 23375. 24835. 27755. 30675. 40675.]","[0.0396921 0.0402383 0.0400132 0.0400442 0.045267  0.0489684 0.0443556
 0.0581029 0.0435445 0.0519997 0.0482135 0.0481584 0.0427226 0.037405
 0.0449475]",19591231
pwcf,19600129,pwcf,[21943.],"[21949. 21956. 21963. 21970. 21977. 21995. 22035. 22127. 22311. 22676.
 23406. 24866. 27786. 30706. 40706.]","[0.0358141 0.0334366 0.0330934 0.0350653 0.035613  0.0429537 0.0451076
 0.0509421 0.0436612 0.0476178 0.0483406 0.0466633 0.0413212 0.0414734
 0.0445666]",19600129
pwcf,19600229,pwcf,[21974.],"[21984. 21991. 21998. 22005. 22012. 22026. 22066. 22158. 22339. 22704.
 23434. 24894. 27814. 30734. 40734.]","[0.0340133 0.0428367 0.0403558 0.0384947 0.0371187 0.0426519 0.0477145
 0.0456012 0.04542   0.0455768 0.0485926 0.0449324 0.0401446 0.0415682
 0.0449707]",19600229
pwcf,19600331,pwcf,[22005.],"[22012. 22019. 22026. 22033. 22040. 22056. 22096. 22188. 22370. 22735.
 23465. 24925. 27845. 30765. 40765.]","[0.0250004 0.025013  0.0257991 0.0252955 0.0265923 0.0359732 0.0320302
 0.0390911 0.0360634 0.0414437 0.0419904 0.0425164 0.040686  0.0406514
 0.038759 ]",19600331
