ctype,quotedate,0.0833YR,0.25YR,0.5YR,1.0YR,2.0YR,3.0YR,5.0YR,7.0YR,10.0YR,20.0YR,30.0YR,Max,Min
pwcf,19350228.0,-0.6060680724890364,-0.6063759040340435,-0.6134886905221856,-0.6101545180158412,0.5540426982658838,1.1137155462739166,1.5606597179972068,1.7507214261602426,2.1279660240350124,2.535568155231949,2.464176651881535,2.535568155231949,-0.6134886905221856
pwcf,19350330.0,-3.016052436875168,-3.023722860475345,-1.0816031703193976,-0.0860254189436006,0.4014318818274727,0.9897305407884184,1.413766400044899,1.5611336206874773,2.073025237649548,2.521801487179897,2.214503607912517,2.521801487179897,-3.023722860475345
pwcf,19350430.0,-2.2925084128697453,-2.284438588243106,-2.3286012185295992,0.04770574450557,0.3643963152425765,0.9199021126599932,1.4084302326520488,1.6479531813861303,2.1101136864935133,2.4845804332479777,2.22700437623148,2.4845804332479777,-2.3286012185295992
pwcf,19350531.0,-2.753635436313668,-2.765173420839883,-0.935263938973002,-0.0065663411302657,0.3436964189125164,0.9629731575041176,1.363836374856907,1.4688863374991574,1.7108471333440067,2.1544194019924854,2.3313481513303937,2.3313481513303937,-2.765173420839883
pwcf,19350629.0,-1.1144289022434752,-1.13387680824213,-1.129330238945876,-0.0949343467144816,0.1533335320453639,0.8378665076370867,1.3138877594054126,1.466185981434469,1.6424740030923628,2.073720812156352,2.375752729908719,2.375752729908719,-1.13387680824213
pwcf,19350731.0,-1.1006515445576457,-1.101655883063921,-1.1031729285988097,0.064610520352809,0.1213980606752638,0.816112435363153,1.284873819054553,1.4250657179911763,1.6279862446534212,2.0739616770732283,2.341279108387372,2.341279108387372,-1.1031729285988097
pwcf,19350831.0,-0.6666440543593574,-0.6670144688549347,-0.6639317633391628,0.0508375869862221,0.4394495081910147,1.07406048186142,1.5021605746792923,1.629470557932654,1.9285846440560264,2.307928107348305,2.310255711878339,2.310255711878339,-0.6670144688549347
pwcf,19350930.0,-0.973308815614324,-0.9581520805805648,-0.2335360443454508,0.1315759712571181,0.5331968742101724,1.2003049787208826,1.528173559917988,1.5230166401763583,1.8981271986325172,2.368456546642357,2.2730628433933946,2.368456546642357,-0.973308815614324
pwcf,19351030.0,-0.4662305015929538,-0.4689543884765915,-0.4641378470472126,0.0840791235238979,0.407047404727671,1.0601531337021786,1.3743933891865792,1.3595793447777025,1.7115099993106249,2.1934247935014395,2.1502192304823136,2.1934247935014395,-0.4689543884765915
pwcf,19351130.0,-0.3251988259490853,-0.321755027149523,-0.3236515989412956,-0.0181575238873744,0.3409143492442042,1.036171506191406,1.3877042760276908,1.3939051037978654,1.7200763774977363,2.136247576531422,2.065729612672964,2.136247576531422,-0.3251988259490853
pwcf,19351231.0,-0.679052321208346,-0.675748225421574,-0.6726326132855249,0.0388797664891914,0.2283479847520941,0.9401173975082636,1.3497251830499912,1.4130747166480582,1.6435845873039303,2.0580117776577347,2.1959456260473744,2.1959456260473744,-0.679052321208346
pwcf,19360131.0,-0.6660579451562889,-0.6664297428697873,-0.666991009580438,-0.0482117599750523,0.3171660532160979,0.9617502273889326,1.3468494041328398,1.419834594885947,1.5989091505287447,1.992182761765764,2.2012320994221946,2.2012320994221946,-0.666991009580438
pwcf,19360229.0,-3.597162491904643,-1.7479102304153922,-0.5279319158319117,-0.1916367719068395,0.1869456035364836,0.8573024336490315,1.2892600338744395,1.4011726848275572,1.5960752120433443,1.993782917258186,2.200853363749642,2.200853363749642,-3.597162491904643
pwcf,19360331.0,-2.447932536819984,-2.4529570239650424,-0.7460442535741515,-0.2338758877596269,0.2614667786272236,0.8643050272958965,1.2366553024937386,1.3185417938520394,1.5843275690237306,2.009914377924426,2.1077538902141666,2.1077538902141666,-2.4529570239650424
pwcf,19360430.0,-4.435278635482264,-2.15860525592457,-0.6702538773151975,-0.288895296606969,0.2541252779543397,0.8603728477873874,1.2424281710705145,1.3334247215727348,1.6308856631462032,2.0525578530292914,2.092066721499993,2.092066721499993,-4.435278635482264
pwcf,19360529.0,-1.601827084631197,-1.595271282069843,-1.6159111709961889,0.01353569782103,0.2813243168939747,0.867207826906325,1.220746536152587,1.2874785143316712,1.577734627298246,2.0304291793768057,2.108302331502182,2.108302331502182,-1.6159111709961889
pwcf,19360630.0,-1.5303198345965845,-1.5406372178902343,-1.5519899677039892,0.1567038760881696,0.4088432789793042,0.9410312478507354,1.2571329872744426,1.3146381923709864,1.650872797205456,2.101111514509931,2.087075442206585,2.101111514509931,-1.5519899677039892
pwcf,19360731.0,-1.676823275210937,-1.6791546978933714,-1.6826790858841898,0.0920156343416627,0.4191159674344725,0.9381494698142924,1.24970628789938,1.3093893978580249,1.6179109663660418,2.062860896038732,2.0947570547806955,2.0947570547806955,-1.6826790858841898
pwcf,19360831.0,-0.7612162166589742,-0.7616991947697292,-0.7541115706101392,-0.7603610987769694,0.5311790833714894,0.9092720671400474,1.1806596570193393,1.273898513200732,1.6199296820393605,2.0750490126906573,2.0696442221571134,2.0750490126906573,-0.7616991947697292
pwcf,19360930.0,-1.6995106081351006,-1.7019055599048234,-1.6870661802827167,-0.0581574590406113,0.5181860495449646,0.958796286553184,1.2318519822547285,1.291797961181957,1.5643784550610969,2.0151713955684145,2.120833839021217,2.120833839021217,-1.7019055599048234
pwcf,19361031.0,-5.064243169501375,-2.248224220850607,-0.6057907759790281,0.2410039326544166,0.5503432112738845,0.9851922025353372,1.2346372200088305,1.271186465784368,1.5653741951492024,2.0311473356469625,2.103822264199412,2.103822264199412,-5.064243169501375
pwcf,19361130.0,-3.1795067690206467,-3.136459992988561,-1.1530514678982218,-0.1582459702464719,0.4455410765572248,0.8053665531503672,1.1126202523491788,1.2570445073130745,1.5067848930903265,1.9251456914253444,2.0779339326027007,2.0779339326027007,-3.1795067690206467
pwcf,19361231.0,-4.030115633799188e-05,-3.986310147573803e-05,-3.9644075443217024e-05,-3.997261752944183e-05,0.7338281742539112,1.0092232528643792,1.1975544530101343,1.2545863093152398,1.5682642796204835,1.9971627609799236,1.9969192151981068,1.9971627609799236,-4.030115633799188e-05
