quote_date,0-35 days,36-50 days,50days-6months,6mons-1year,1YR-3yr,3YR-5YR,5YR-7YR,7YR-10YR,10YR-15YR,15YR-20YR,20YR and beyond,Row_Total,%_Callable,%_Call15+
1992-03-31,6,5,28,26,56,36,17,20,13,10,24,241,0.0912863070539419,0.4411764705882353
1992-04-30,9,2,29,25,56,37,17,20,13,10,24,242,0.09090909090909091,0.4411764705882353
1992-05-29,7,3,30,24,58,34,18,19,13,10,24,240,0.09166666666666666,0.4411764705882353
1992-06-30,6,5,28,26,57,36,18,19,13,10,24,242,0.09090909090909091,0.4411764705882353
1992-07-31,9,2,29,26,57,37,18,19,13,10,24,244,0.09016393442622951,0.4411764705882353
1992-08-31,7,3,33,24,56,37,18,19,13,10,25,245,0.08979591836734693,0.42857142857142855
1992-09-30,6,6,29,24,55,38,18,19,13,10,25,243,0.09053497942386832,0.42857142857142855
1992-10-30,9,2,31,23,55,38,18,19,13,10,25,243,0.09053497942386832,0.42857142857142855
1992-11-30,7,3,33,25,55,38,18,19,13,10,25,246,0.08943089430894309,0.4
1992-12-31,7,7,27,24,54,39,18,19,13,10,25,243,0.09053497942386832,0.4
1993-01-29,11,2,29,24,54,39,18,19,13,10,25,244,0.09016393442622951,0.4
1993-02-26,7,3,31,23,55,38,19,19,12,10,26,243,0.09053497942386832,0.3888888888888889
1993-03-31,6,6,28,25,55,39,19,19,12,10,26,245,0.08979591836734693,0.3888888888888889
1993-04-30,9,2,30,24,56,39,19,19,12,10,26,246,0.08943089430894309,0.3888888888888889
1993-05-28,7,3,32,22,56,38,18,19,11,10,26,242,0.08677685950413223,0.3888888888888889
1993-06-30,6,7,28,24,56,39,18,19,11,10,26,244,0.0860655737704918,0.3888888888888889
1993-07-30,10,2,30,23,57,38,17,19,11,10,26,243,0.08641975308641975,0.3888888888888889
1993-08-31,6,3,32,24,55,40,18,19,11,10,26,244,0.0860655737704918,0.3611111111111111
1993-09-30,7,6,27,24,55,40,18,19,11,10,26,243,0.08641975308641975,0.3611111111111111
1993-10-29,10,2,29,24,57,39,18,19,11,10,26,245,0.08571428571428572,0.3611111111111111
1993-11-30,6,3,31,25,55,40,17,19,11,9,26,242,0.08677685950413223,0.34285714285714286
1993-12-31,7,5,27,24,55,40,17,19,11,9,26,240,0.0875,0.34285714285714286
1994-01-31,9,2,30,24,56,40,16,19,11,9,26,242,0.08677685950413223,0.34285714285714286
1994-02-28,7,3,32,25,54,41,17,18,11,9,26,243,0.08641975308641975,0.34285714285714286
1994-03-31,7,5,28,25,55,41,17,18,11,9,26,242,0.08677685950413223,0.34285714285714286
1994-04-29,9,2,30,23,58,40,17,18,11,9,26,243,0.08641975308641975,0.34285714285714286
1994-05-31,6,3,33,25,55,41,16,18,11,9,25,242,0.08264462809917356,0.3235294117647059
1994-06-30,7,6,28,26,55,41,16,18,11,9,25,242,0.08264462809917356,0.3235294117647059
1994-07-29,10,2,30,24,57,40,16,18,11,9,25,242,0.08264462809917356,0.3235294117647059
1994-08-31,6,4,32,24,56,41,17,17,10,10,25,242,0.08264462809917356,0.3142857142857143
1994-09-30,7,6,28,23,57,41,17,17,10,10,25,241,0.08298755186721991,0.3142857142857143
1994-10-31,10,2,30,23,57,41,16,17,10,10,25,241,0.08298755186721991,0.3142857142857143
1994-11-30,6,4,32,22,56,41,17,17,10,10,24,239,0.08368200836820083,0.29411764705882354
1994-12-30,7,6,28,20,58,40,18,17,10,10,24,238,0.08403361344537816,0.29411764705882354
1995-01-31,9,2,30,23,57,41,16,17,10,10,24,239,0.08368200836820083,0.29411764705882354
1995-02-28,5,3,32,23,58,40,16,17,11,10,24,239,0.0794979079497908,0.2647058823529412
1995-03-31,7,7,26,23,59,40,16,17,11,10,24,240,0.07916666666666666,0.2647058823529412
1995-04-28,11,2,27,24,59,40,15,17,11,10,24,240,0.07916666666666666,0.2647058823529412
1995-05-31,5,4,30,25,58,40,15,19,10,9,24,239,0.0794979079497908,0.24242424242424243
1995-06-30,7,5,27,25,58,40,15,19,10,9,24,239,0.0794979079497908,0.24242424242424243
1995-07-31,9,2,29,26,58,39,15,19,10,9,24,240,0.07916666666666666,0.24242424242424243
1995-08-31,6,3,31,22,59,39,14,20,9,10,24,237,0.0759493670886076,0.23529411764705882
1995-09-29,7,6,28,24,59,39,14,20,9,10,24,240,0.075,0.23529411764705882
1995-10-31,9,2,31,22,59,38,14,20,9,10,24,238,0.07563025210084033,0.23529411764705882
1995-11-30,6,3,32,22,60,38,14,20,10,10,23,238,0.07563025210084033,0.21212121212121213
1995-12-29,8,5,29,22,60,38,14,20,10,10,23,239,0.07531380753138076,0.21212121212121213
1996-01-31,9,3,30,21,60,37,14,20,10,10,23,237,0.0759493670886076,0.21212121212121213
1996-02-29,7,3,30,24,59,38,13,20,9,11,23,237,0.0759493670886076,0.20588235294117646
1996-03-29,8,4,28,22,59,38,13,20,9,11,23,235,0.07659574468085106,0.20588235294117646
1996-04-30,8,2,30,25,60,37,13,20,9,11,23,238,0.07563025210084033,0.20588235294117646
1996-05-31,8,3,29,26,59,38,12,20,10,11,22,238,0.07563025210084033,0.18181818181818182
1996-06-28,8,3,28,24,60,38,13,20,10,11,22,237,0.0759493670886076,0.18181818181818182
1996-07-31,7,3,29,27,59,37,12,21,10,11,22,238,0.07563025210084033,0.18181818181818182
1996-08-30,8,3,29,23,60,38,12,19,10,11,23,236,0.07203389830508475,0.17647058823529413
1996-09-30,7,4,29,25,59,38,11,19,10,11,23,236,0.07203389830508475,0.17647058823529413
1996-10-31,9,2,29,25,59,37,11,20,10,11,23,236,0.07203389830508475,0.17647058823529413
1996-11-29,7,3,30,25,60,38,11,19,11,11,23,238,0.07142857142857142,0.14705882352941177
1996-12-31,7,3,30,25,60,38,10,19,11,11,23,237,0.07172995780590717,0.14705882352941177
1997-01-31,8,2,30,25,60,37,10,19,11,11,23,236,0.07203389830508475,0.14705882352941177
1997-02-28,7,3,31,26,60,38,10,20,10,11,24,240,0.07083333333333333,0.14285714285714285
1997-03-31,9,4,30,26,60,38,10,20,10,11,24,242,0.07024793388429752,0.14285714285714285
1997-04-30,8,3,30,28,59,37,10,20,10,11,24,240,0.07083333333333333,0.14285714285714285
1997-05-30,8,3,31,25,61,36,12,19,10,12,23,240,0.07083333333333333,0.14285714285714285
1997-06-30,8,4,30,27,59,37,11,19,10,12,23,240,0.07083333333333333,0.14285714285714285
1997-07-31,9,2,30,26,58,37,11,19,10,12,23,237,0.07172995780590717,0.14285714285714285
1997-08-29,8,3,31,24,60,36,13,18,10,13,23,239,0.07112970711297072,0.1388888888888889
1997-09-30,7,4,29,26,58,37,12,18,10,13,23,237,0.07172995780590717,0.1388888888888889
1997-10-31,9,2,29,25,58,37,12,18,10,13,23,236,0.07203389830508475,0.1388888888888889
1997-11-28,8,3,30,25,60,36,14,17,10,12,24,239,0.07112970711297072,0.1111111111111111
1997-12-31,7,5,28,26,58,37,13,17,10,12,24,237,0.07172995780590717,0.1111111111111111
1998-01-30,8,2,30,23,59,36,14,17,10,12,24,235,0.07234042553191489,0.1111111111111111
1998-02-27,7,3,31,25,60,36,13,17,10,12,24,238,0.07142857142857142,0.1111111111111111
1998-03-31,7,4,30,28,58,37,12,17,10,12,24,239,0.07112970711297072,0.1111111111111111
1998-04-30,9,2,30,28,56,37,12,17,10,12,24,237,0.07172995780590717,0.1111111111111111
1998-05-29,8,3,31,26,59,35,15,15,10,13,23,238,0.07142857142857142,0.1111111111111111
1998-06-30,7,4,30,28,57,36,14,15,10,13,23,237,0.07172995780590717,0.1111111111111111
1998-07-31,9,2,30,27,56,35,14,15,10,13,23,234,0.07264957264957266,0.1111111111111111
1998-08-31,8,3,32,25,56,35,14,14,10,12,24,233,0.07296137339055794,0.08333333333333333
1998-09-30,7,5,29,25,56,34,14,14,10,12,24,230,0.07391304347826087,0.08333333333333333
1998-10-30,9,2,30,23,57,33,14,14,10,12,24,228,0.07456140350877193,0.08333333333333333
1998-11-30,8,3,32,25,55,32,14,15,9,13,24,230,0.07391304347826087,0.08108108108108109
1998-12-31,8,4,29,25,56,31,14,15,9,13,24,228,0.07456140350877193,0.08108108108108109
1999-01-29,9,2,30,25,57,30,14,15,9,13,24,228,0.07456140350877193,0.08108108108108109
1999-02-26,8,3,31,25,56,30,15,13,9,14,24,228,0.07456140350877193,0.07894736842105263
1999-03-31,8,5,29,26,55,29,15,13,9,14,24,227,0.07488986784140969,0.07894736842105263
1999-04-30,9,2,30,26,54,28,15,13,9,14,24,224,0.07589285714285714,0.07894736842105263
1999-05-28,10,3,31,26,53,29,14,14,9,13,24,226,0.0752212389380531,0.05405405405405406
1999-06-30,7,5,29,26,53,28,14,14,9,13,24,222,0.07657657657657657,0.05405405405405406
1999-07-30,9,2,30,24,53,27,15,13,9,13,24,219,0.0776255707762557,0.05405405405405406
1999-08-31,7,3,32,22,52,28,13,14,10,13,24,218,0.0779816513761468,0.02702702702702703
1999-09-30,8,4,29,24,52,27,13,14,10,13,24,218,0.0779816513761468,0.02702702702702703
1999-10-29,9,2,30,23,52,26,14,13,10,13,24,216,0.0787037037037037,0.02702702702702703
1999-11-30,6,3,32,23,50,27,12,14,10,12,24,213,0.07981220657276995,0.0
1999-12-31,8,4,29,21,50,26,12,14,10,12,24,210,0.08095238095238096,0.0
2000-01-31,9,2,30,21,50,25,12,14,10,12,24,209,0.08133971291866028,0.0
2000-02-29,6,3,31,26,48,22,13,14,10,12,24,209,0.08133971291866028,0.0
2000-03-31,9,4,28,26,47,21,13,14,10,12,24,208,0.08173076923076923,0.0
2000-04-28,9,2,28,23,48,21,13,14,10,12,24,204,0.08333333333333333,0.0
2000-05-31,7,3,30,26,45,21,11,14,9,13,23,202,0.07920792079207921,0.0
2000-06-30,7,4,28,24,45,20,11,14,9,13,23,198,0.08080808080808081,0.0
2000-07-31,9,2,29,23,44,20,11,14,9,13,23,197,0.08121827411167512,0.0
2000-08-31,8,2,31,20,44,19,10,14,10,13,22,193,0.08290155440414508,0.0
2000-09-29,7,4,29,20,45,19,10,14,10,13,22,193,0.08290155440414508,0.0
2000-10-31,8,2,30,20,41,19,10,14,10,13,22,189,0.08465608465608465,0.0
2000-11-30,9,2,32,18,41,19,10,14,10,12,22,189,0.08465608465608465,0.0
2000-12-29,8,5,29,18,42,19,10,14,10,12,22,189,0.08465608465608465,0.0
2001-01-31,9,3,29,17,40,19,10,14,10,12,22,185,0.08648648648648649,0.0
2001-02-28,6,3,31,18,40,19,9,14,11,12,22,185,0.08648648648648649,0.0
2001-03-30,8,5,28,16,41,19,9,14,11,12,22,185,0.08648648648648649,0.0
2001-04-30,10,2,29,18,38,19,9,14,11,12,22,184,0.08695652173913043,0.0
2001-05-31,8,2,30,16,39,18,9,14,11,12,21,180,0.08888888888888889,0.0
2001-06-29,7,4,27,15,40,18,9,14,11,12,21,178,0.0898876404494382,0.0
2001-07-31,8,2,27,18,37,19,8,14,11,12,21,177,0.0903954802259887,0.0
2001-08-31,7,2,27,15,38,16,9,14,11,13,20,172,0.09302325581395349,0.0
2001-09-28,7,4,25,15,39,16,9,14,11,13,20,173,0.09248554913294797,0.0
2001-10-31,7,3,26,14,37,17,8,14,11,13,20,170,0.09411764705882353,0.0
2001-11-30,6,2,28,14,38,15,10,13,11,13,19,169,0.09467455621301775,0.0
2001-12-31,7,3,28,14,37,15,10,13,11,13,19,170,0.09411764705882353,0.0
2002-01-31,8,2,27,14,36,15,10,13,11,13,19,168,0.09523809523809523,0.0
2002-02-28,7,2,28,17,34,15,8,14,11,13,19,168,0.08928571428571429,0.0
2002-03-28,9,3,27,15,35,15,8,14,11,13,19,169,0.08875739644970414,0.0
2002-04-30,7,2,28,17,32,15,8,14,11,13,19,166,0.09036144578313253,0.0
2002-05-31,8,2,27,18,33,14,9,12,12,12,19,166,0.09036144578313253,0.0
2002-06-28,7,3,26,16,33,14,9,12,12,12,19,163,0.09202453987730061,0.0
2002-07-31,7,3,26,17,32,14,9,12,12,12,19,163,0.09202453987730061,0.0
2002-08-30,7,2,28,14,32,14,9,12,13,12,18,161,0.09316770186335403,0.0
2002-09-30,6,3,29,14,31,14,9,12,13,12,18,161,0.09316770186335403,0.0
2002-10-31,8,2,28,13,31,14,9,12,13,12,18,160,0.09375,0.0
2002-11-29,7,2,29,14,32,13,9,13,12,13,17,161,0.08695652173913043,0.0
2002-12-31,6,4,28,12,31,13,9,13,12,13,17,158,0.08860759493670886,0.0
2003-01-31,9,2,27,12,31,13,9,13,12,13,17,158,0.08860759493670886,0.0
2003-02-28,8,2,29,11,32,13,10,12,12,14,16,159,0.0880503144654088,0.0
2003-03-31,8,3,28,11,32,13,10,12,12,14,16,159,0.0880503144654088,0.0
2003-04-30,7,3,26,11,32,13,10,12,12,14,16,156,0.08974358974358974,0.0
2003-05-30,8,2,27,12,32,13,10,12,13,13,16,158,0.08860759493670886,0.0
2003-06-30,6,5,25,12,32,13,10,12,13,13,16,157,0.08917197452229299,0.0
2003-07-31,9,2,24,11,33,12,10,12,13,13,16,155,0.09032258064516129,0.0
2003-08-29,7,2,26,13,31,13,10,13,12,14,15,156,0.08333333333333333,0.0
2003-09-30,5,4,25,13,31,14,10,13,12,14,15,156,0.08333333333333333,0.0
2003-10-31,8,2,24,12,32,14,10,13,12,14,15,156,0.08333333333333333,0.0
2003-11-28,6,2,27,13,31,15,9,13,13,13,15,157,0.07643312101910828,0.0
2003-12-31,5,5,25,13,31,16,9,13,13,13,15,158,0.0759493670886076,0.0
2004-01-30,8,2,25,13,31,17,9,13,13,13,15,159,0.07547169811320754,0.0
2004-02-27,6,2,28,11,32,17,10,13,14,12,15,160,0.075,0.0
2004-03-31,5,6,25,12,31,18,10,13,14,12,15,161,0.07453416149068323,0.0
2004-04-30,9,2,25,12,31,19,10,13,14,12,15,162,0.07407407407407407,0.0
2004-05-28,9,2,28,11,32,19,9,14,13,12,15,164,0.06707317073170732,0.0
2004-06-30,5,6,25,12,31,20,9,14,13,12,15,162,0.06790123456790123,0.0
2004-07-30,9,2,25,11,32,21,9,14,13,12,15,163,0.06748466257668712,0.0
2004-08-31,6,2,27,12,32,21,9,15,13,11,15,163,0.06748466257668712,0.0
2004-09-30,7,5,23,12,32,22,9,15,13,11,15,164,0.06707317073170732,0.0
2004-10-29,9,2,23,12,33,23,9,15,13,11,15,165,0.06666666666666667,0.0
2004-11-30,6,2,27,11,31,23,9,16,12,12,14,163,0.06134969325153374,0.0
2004-12-31,7,3,25,11,31,24,9,16,12,12,14,164,0.06097560975609756,0.0
2005-01-31,7,2,26,11,31,25,9,16,12,12,14,165,0.06060606060606061,0.0
2005-02-28,7,2,28,12,32,25,8,17,12,12,13,168,0.05357142857142857,0.0
2005-03-31,7,5,24,12,32,26,8,17,12,12,13,168,0.05357142857142857,0.0
2005-04-29,9,2,24,11,33,27,8,17,12,12,13,168,0.05357142857142857,0.0
2005-05-31,6,2,27,13,32,26,7,18,13,11,13,168,0.047619047619047616,0.0
2005-06-30,7,4,24,13,32,27,7,18,13,11,13,169,0.047337278106508875,0.0
2005-07-29,8,2,24,13,32,28,7,18,13,11,13,169,0.047337278106508875,0.0
2005-08-31,5,3,26,12,32,29,7,19,13,11,12,169,0.047337278106508875,0.0
2005-09-30,6,4,24,12,33,29,7,19,13,11,12,170,0.047058823529411764,0.0
2005-10-31,8,2,25,13,33,29,7,19,13,11,12,172,0.046511627906976744,0.0
2005-11-30,5,3,27,12,34,28,8,19,12,11,12,171,0.04093567251461988,0.0
2005-12-30,7,4,25,11,36,28,8,19,12,11,12,173,0.04046242774566474,0.0
2006-01-31,7,2,27,11,36,28,8,19,12,11,12,173,0.04046242774566474,0.0
2006-02-28,6,2,28,13,36,29,8,20,12,11,12,177,0.03954802259887006,0.0
2006-03-31,7,5,24,13,37,29,8,20,12,11,12,178,0.03932584269662921,0.0
2006-04-28,9,2,25,11,39,28,9,20,12,11,12,178,0.03932584269662921,0.0
2006-05-31,5,4,26,13,38,28,8,21,12,10,12,177,0.03389830508474576,0.0
2006-06-30,7,3,25,13,39,28,8,21,12,10,12,178,0.033707865168539325,0.0
2006-07-31,7,2,26,13,40,28,8,21,12,10,12,179,0.0335195530726257,0.0
2006-08-31,7,3,26,13,40,28,9,20,13,10,11,180,0.03333333333333333,0.0
2006-09-29,7,4,24,13,42,27,10,20,13,10,11,181,0.03314917127071823,0.0
2006-10-31,7,2,25,13,42,28,9,20,13,10,11,180,0.03333333333333333,0.0
2006-11-30,7,2,27,11,43,28,9,21,13,10,10,181,0.027624309392265192,0.0
2006-12-29,6,4,25,11,45,27,10,21,13,10,10,182,0.027472527472527472,0.0
2007-01-31,7,3,25,11,45,28,9,21,13,10,10,182,0.027472527472527472,0.0
2007-02-28,5,3,28,11,46,27,10,21,13,11,10,185,0.02702702702702703,0.0
2007-03-30,7,5,25,11,47,27,10,21,13,11,10,187,0.026737967914438502,0.0
2007-04-30,9,2,26,11,48,27,10,21,13,11,10,188,0.026595744680851064,0.0
2007-05-31,7,2,26,13,47,27,12,21,12,11,10,188,0.026595744680851064,0.0
2007-06-29,6,5,23,13,48,27,12,21,12,11,10,188,0.026595744680851064,0.0
2007-07-31,8,2,24,13,49,27,12,21,12,11,10,189,0.026455026455026454,0.0
2007-08-31,7,2,26,11,49,27,13,21,12,11,10,189,0.026455026455026454,0.0
2007-09-28,6,3,25,13,49,27,13,21,12,11,10,190,0.02631578947368421,0.0
2007-10-31,6,3,25,13,49,27,13,21,12,11,10,190,0.02631578947368421,0.0
2007-11-30,7,2,28,14,47,28,13,20,13,11,9,192,0.020833333333333332,0.0
2007-12-31,6,5,26,14,47,28,13,20,13,11,9,192,0.020833333333333332,0.0
2008-01-31,9,2,25,15,47,28,13,20,13,11,9,192,0.020833333333333332,0.0
2008-02-29,7,3,27,17,46,29,13,19,14,10,10,195,0.020512820512820513,0.0
2008-03-31,9,5,26,17,46,29,13,19,14,10,10,198,0.020202020202020204,0.0
2008-04-30,8,3,26,17,46,29,13,19,14,10,10,195,0.020512820512820513,0.0
2008-05-30,7,2,29,16,44,30,14,20,13,10,10,195,0.020512820512820513,0.0
2008-06-30,6,4,29,18,44,30,13,20,13,10,10,197,0.02030456852791878,0.0
2008-07-31,8,3,28,20,44,30,13,20,13,10,10,199,0.020100502512562814,0.0
2008-08-29,8,3,29,21,43,30,14,19,14,10,10,201,0.014925373134328358,0.0
2008-09-30,6,5,28,22,43,30,13,19,14,10,10,200,0.015,0.0
2008-10-31,9,3,28,24,43,30,13,19,14,10,10,203,0.014778325123152709,0.0
2008-11-28,7,3,31,23,43,31,15,19,13,11,9,205,0.014634146341463415,0.0
2008-12-31,6,5,31,24,44,31,14,19,13,11,9,207,0.014492753623188406,0.0
2009-01-30,8,3,31,22,45,31,15,19,13,11,9,207,0.014492753623188406,0.0
2009-02-27,7,3,33,23,45,31,16,20,12,12,9,211,0.014218009478672985,0.0
2009-03-31,7,6,31,23,45,32,16,20,12,12,9,213,0.014084507042253521,0.0
2009-04-30,10,3,30,23,47,32,17,20,12,12,9,215,0.013953488372093023,0.0
2009-05-29,8,3,30,23,48,32,19,19,12,12,10,216,0.009259259259259259,0.0
2009-06-30,6,5,29,25,48,33,19,19,12,12,10,218,0.009174311926605505,0.0
2009-07-31,9,4,27,26,48,33,20,19,12,12,10,220,0.00909090909090909,0.0
2009-08-31,8,3,30,25,49,33,20,20,11,13,10,222,0.0045045045045045045,0.0
2009-09-30,6,5,28,25,50,33,21,20,11,13,10,222,0.0045045045045045045,0.0
2009-10-30,8,3,28,23,52,32,23,20,11,13,10,223,0.004484304932735426,0.0
2009-11-30,7,3,30,23,53,33,23,19,12,12,11,226,,
2009-12-31,7,5,27,21,54,33,24,19,12,12,11,225,,
2010-01-29,9,3,27,20,56,32,26,19,12,12,11,227,,
2010-02-26,7,3,28,19,58,33,26,20,12,11,12,229,,
2010-03-31,7,5,27,21,57,34,26,20,12,11,12,232,,
2010-04-30,8,3,27,21,59,34,27,20,12,11,12,234,,
2010-05-28,8,3,27,19,63,33,30,20,11,12,12,238,,
2010-06-30,6,5,26,22,61,34,30,20,11,12,12,239,,
2010-07-30,8,3,26,20,64,33,32,20,11,12,12,241,,
2010-08-31,6,3,27,21,63,35,32,20,11,11,13,242,,
2010-09-30,7,3,26,20,64,35,33,20,11,11,13,243,,
2010-10-29,7,3,26,20,67,34,35,20,11,11,13,247,,
2010-11-30,6,3,27,21,66,36,34,20,11,11,14,249,,
2010-12-31,7,3,26,22,66,36,35,20,11,11,14,251,,
2011-01-31,8,2,27,23,66,36,36,20,11,11,14,254,,
2011-02-28,7,3,28,24,68,36,37,21,11,11,14,260,,
2011-03-31,8,2,27,25,69,37,37,21,11,11,14,262,,
2011-04-29,7,2,27,26,69,38,37,21,11,11,14,263,,
2011-05-31,6,2,29,26,70,40,37,21,10,11,15,267,,
2011-06-30,7,3,28,27,69,41,37,21,10,11,15,269,,
2011-07-29,9,2,29,27,69,42,37,21,10,11,15,272,,
2011-08-31,6,3,31,25,69,43,37,22,10,10,16,272,,
2011-09-30,7,3,31,26,69,44,37,22,10,10,16,275,,
2011-10-31,8,3,32,24,69,45,37,22,10,10,16,276,,
2011-11-30,7,4,31,27,69,47,37,22,10,9,17,280,,
2011-12-30,8,4,30,27,69,48,37,22,10,9,17,281,,
2012-01-31,8,3,31,25,69,49,37,22,10,9,17,280,,
2012-02-29,7,4,31,29,69,50,37,20,11,8,18,284,,
2012-03-30,8,3,31,27,71,50,38,21,11,8,18,286,,
2012-04-30,8,3,32,29,70,52,37,20,11,8,18,288,,
2012-05-31,8,3,32,30,69,54,36,20,11,8,19,290,,
2012-06-29,8,4,31,28,70,54,37,21,11,8,19,291,,
2012-07-31,8,3,32,30,69,56,36,20,11,8,19,292,,
2012-08-31,9,3,32,27,70,57,36,20,11,7,20,292,,
2012-09-28,8,4,31,27,71,57,37,21,11,7,20,294,,
2012-10-31,8,4,31,27,70,59,36,20,11,7,20,293,,
2012-11-30,10,3,32,27,71,59,36,21,11,6,21,297,,
2012-12-31,8,4,32,27,71,60,36,21,11,6,21,297,,
2013-01-31,9,3,31,27,72,61,36,21,11,6,21,298,,
2013-02-28,8,3,32,29,72,62,36,22,10,6,22,302,,
2013-03-28,10,4,31,27,75,60,38,21,10,6,22,304,,
2013-04-30,8,3,32,29,74,62,36,22,10,6,22,304,,
2013-05-31,9,3,32,30,75,62,36,21,10,6,23,307,,
2013-06-28,8,4,31,28,78,60,38,21,10,6,23,307,,
2013-07-31,8,4,31,30,77,62,36,21,10,6,23,308,,
2013-08-30,8,3,32,25,80,60,38,21,10,5,24,306,,
2013-09-30,8,4,32,27,79,60,37,21,10,5,24,307,,
2013-10-31,9,3,31,27,80,60,37,21,10,5,24,307,,
2013-11-29,8,3,32,27,84,58,38,21,11,4,25,311,,
2013-12-31,7,4,32,27,83,60,36,21,11,4,25,310,,
2014-01-31,9,3,31,27,85,60,36,21,11,4,25,312,,
2014-02-28,8,3,32,30,85,61,36,20,12,3,26,316,,
2014-03-31,8,4,32,30,86,61,36,20,12,3,26,318,,
2014-04-30,8,4,31,31,86,61,36,20,12,3,26,318,,
2014-05-30,8,3,32,29,90,58,39,19,12,3,27,320,,
2014-06-30,8,4,32,31,89,60,37,19,12,3,27,322,,
2014-07-31,9,3,31,30,90,60,37,19,12,3,27,321,,
2014-08-29,9,3,33,28,93,58,39,18,13,2,28,324,,
2014-09-30,7,4,33,28,92,60,37,18,13,2,28,322,,
2014-10-31,9,3,32,28,93,60,37,18,13,2,28,323,,
2014-11-28,8,3,33,29,95,58,40,18,12,2,29,327,,
2014-12-31,7,6,31,30,95,60,38,18,12,2,29,328,,
2015-01-30,10,3,31,27,98,58,40,18,12,2,29,328,,
2015-02-27,8,3,33,29,98,59,39,19,11,2,30,331,,
2015-03-31,7,4,33,30,98,59,39,19,11,2,30,332,,
2015-04-30,9,3,32,32,97,59,39,19,11,2,30,333,,
2015-05-29,8,3,34,33,96,59,38,19,12,1,31,334,,
2015-06-30,7,5,33,34,96,59,38,19,12,1,31,335,,
2015-07-31,10,3,32,34,96,59,38,19,12,1,31,335,,
2015-08-31,9,3,35,31,95,60,38,19,11,1,32,334,,
2015-09-30,7,6,33,34,93,61,38,19,11,1,32,335,,
2015-10-30,11,3,34,34,91,62,38,19,11,1,32,336,,
2015-11-30,8,3,38,34,91,61,39,18,11,1,33,337,,
2015-12-31,8,5,36,31,92,61,39,18,11,1,33,335,,
2016-01-29,11,3,36,34,92,61,39,18,11,1,33,339,,
2016-02-29,9,3,38,37,91,61,38,17,11,1,33,339,,
2016-03-31,9,5,35,38,90,61,38,17,11,1,33,338,,
2016-04-29,11,3,35,35,91,61,39,18,11,1,33,338,,
2016-05-31,8,3,38,37,90,62,37,17,11,1,34,338,,
2016-06-30,9,4,36,36,90,62,37,17,11,1,34,337,,
2016-07-29,10,3,36,33,91,62,38,18,11,1,34,337,,
2016-08-31,8,4,37,33,91,62,37,17,10,1,35,335,,
2016-09-30,9,5,35,32,92,62,37,17,10,1,35,335,,
2016-10-31,11,3,36,31,93,62,37,17,10,1,35,336,,
2016-11-30,8,4,37,31,93,63,36,18,9,1,36,336,,
2016-12-30,9,4,35,28,95,63,37,19,9,1,36,336,,
2017-01-31,9,3,36,31,94,63,36,18,9,1,36,336,,
2017-02-28,9,3,38,32,94,64,35,20,8,2,36,341,,
2017-03-31,9,5,34,34,93,64,35,20,8,2,36,340,,
2017-04-28,10,3,34,32,95,62,37,20,8,2,36,339,,
2017-05-31,8,4,34,37,92,63,35,20,8,3,36,340,,
2017-06-30,9,5,32,36,92,63,35,20,8,3,36,339,,
2017-07-31,11,3,34,36,92,63,35,20,8,3,36,341,,
2017-08-31,8,3,36,33,94,63,34,21,7,3,37,339,,
2017-09-29,8,4,35,33,97,61,36,21,7,3,37,342,,
2017-10-31,9,4,36,32,94,63,34,21,7,3,37,340,,
2017-11-30,11,3,36,32,94,63,34,21,6,3,38,341,,
2017-12-29,10,4,35,32,97,61,35,21,6,3,38,342,,
2018-01-31,8,4,36,33,93,62,34,21,6,3,38,338,,
2018-02-28,8,4,37,37,93,62,34,20,6,4,38,343,,
2018-03-29,9,5,34,35,96,60,36,20,6,4,38,343,,
2018-04-30,11,3,34,38,94,62,34,20,6,4,38,344,,
2018-05-31,9,3,35,36,95,61,34,20,6,5,38,342,,
2018-06-29,9,4,34,33,98,59,36,20,6,5,38,342,,
2018-07-31,8,3,36,36,95,61,34,20,6,5,38,342,,
2018-08-31,8,3,38,33,95,61,34,20,5,5,39,341,,
2018-09-28,9,5,36,33,98,59,36,20,5,5,39,345,,
2018-10-31,10,6,37,33,96,61,34,20,5,5,39,346,,
2018-11-30,13,5,37,33,98,60,34,21,4,5,40,350,,
2018-12-31,13,8,37,33,98,60,34,21,4,5,40,353,,
2019-01-31,16,5,36,34,97,60,34,21,4,5,40,352,,
2019-02-28,14,5,38,34,99,58,37,21,3,6,40,355,,
2019-03-29,13,6,38,34,98,58,36,21,3,6,40,353,,
2019-04-30,14,5,39,34,97,57,37,21,3,6,40,353,,
2019-05-31,14,5,38,35,96,57,36,21,3,7,40,352,,
2019-06-28,14,7,36,35,96,56,37,21,3,7,40,352,,
2019-07-31,15,6,36,35,96,56,37,21,3,7,40,352,,
2019-08-30,15,5,38,35,96,55,38,21,2,8,40,353,,
2019-09-30,12,7,38,35,96,55,38,21,2,8,40,352,,
2019-10-31,15,5,38,32,97,55,38,21,2,8,40,351,,
2019-11-29,14,5,40,34,97,55,38,20,2,9,40,354,,
2019-12-31,13,7,39,31,96,56,38,20,2,9,40,351,,
2020-01-31,16,5,38,32,94,57,38,20,2,9,40,351,,
2020-02-28,14,5,40,35,94,57,38,19,2,10,40,354,,
2020-03-31,13,7,40,37,94,57,37,18,2,10,40,355,,
