quote_date,0-35 days,36-50 days,50days-6months,6mons-1year,1YR-3yr,3YR-5YR,5YR-7YR,7YR-10YR,10YR-15YR,15YR-20YR,20YR and beyond,Row_Total,%_Callable,%_Call15+
1966-11-30,5,3,28,15,12,11,7,3,2,3,6,95,0.14736842105263157,0.5555555555555556
1966-12-30,6,4,28,11,14,12,7,3,2,3,6,96,0.14583333333333334,0.5555555555555556
1967-01-31,7,3,28,13,13,12,7,3,2,3,6,97,0.14432989690721648,0.5555555555555556
1967-02-28,7,2,30,10,15,13,7,2,2,3,6,97,0.14432989690721648,0.5555555555555556
1967-03-31,7,3,26,10,16,12,7,2,2,3,6,94,0.14893617021276595,0.5555555555555556
1967-04-28,7,3,26,10,16,11,7,2,2,3,6,93,0.15053763440860216,0.5555555555555556
1967-05-31,7,3,27,10,15,12,8,1,2,3,6,94,0.14893617021276595,0.5555555555555556
1967-06-30,6,5,23,10,15,13,7,1,2,3,6,91,0.14285714285714285,0.5555555555555556
1967-07-31,8,2,25,12,15,13,7,1,2,3,6,94,0.13829787234042554,0.5555555555555556
1967-08-31,7,2,24,12,15,14,6,1,2,3,6,92,0.14130434782608695,0.5555555555555556
1967-09-29,6,4,22,12,15,15,5,1,2,3,6,91,0.14285714285714285,0.5555555555555556
1967-10-31,6,2,26,12,15,14,5,1,2,3,6,92,0.14130434782608695,0.5555555555555556
1967-11-30,6,2,27,12,15,13,7,0,2,3,6,93,0.13978494623655913,0.5555555555555556
1967-12-29,6,3,26,12,14,14,6,0,2,3,6,92,0.14130434782608695,0.5555555555555556
1968-01-31,5,3,27,12,14,14,6,0,2,3,6,92,0.14130434782608695,0.5555555555555556
1968-02-29,8,2,27,13,13,13,7,0,2,3,6,94,0.13829787234042554,0.5555555555555556
1968-03-29,7,4,24,12,15,12,7,0,2,3,6,92,0.14130434782608695,0.5555555555555556
1968-04-30,6,2,27,13,13,12,7,0,2,3,6,91,0.14285714285714285,0.5555555555555556
1968-05-31,7,2,26,12,14,11,8,0,2,3,6,91,0.14285714285714285,0.5555555555555556
1968-06-28,6,4,25,11,14,11,8,0,3,2,6,90,0.14444444444444443,0.5
1968-07-31,7,3,25,15,13,11,8,0,3,2,6,93,0.13978494623655913,0.5
1968-08-30,7,2,26,11,14,11,8,0,3,2,6,90,0.14444444444444443,0.5
1968-09-30,5,4,27,11,13,11,8,0,3,2,6,90,0.14444444444444443,0.5
1968-10-31,8,3,27,12,11,11,8,0,3,2,6,91,0.14285714285714285,0.5
1968-11-29,7,2,28,11,15,10,7,0,3,2,6,91,0.14285714285714285,0.5
1968-12-31,5,4,29,11,13,10,7,0,3,2,6,90,0.13333333333333333,0.5
1969-01-31,8,2,28,10,13,10,7,0,3,2,6,89,0.1348314606741573,0.5
1969-02-28,7,2,26,10,12,9,7,0,3,2,6,84,0.14285714285714285,0.5
1969-03-28,6,3,24,10,13,9,7,0,3,2,6,83,0.14457831325301204,0.5
1969-04-30,6,4,24,11,12,9,7,0,3,2,6,84,0.14285714285714285,0.5
1969-05-29,8,2,23,12,13,9,7,0,3,2,6,85,0.1411764705882353,0.5
1969-06-30,5,3,25,11,13,8,7,0,3,2,6,83,0.13253012048192772,0.5
1969-07-31,7,2,25,12,13,8,7,0,3,2,6,85,0.12941176470588237,0.5
1969-08-29,7,2,25,12,14,8,6,0,3,2,6,85,0.12941176470588237,0.5
1969-09-30,5,2,28,10,14,7,6,0,3,2,6,83,0.13253012048192772,0.5
1969-10-31,6,3,27,11,15,8,7,0,3,2,6,88,0.125,0.5
1969-11-28,8,2,27,10,15,10,5,0,3,2,6,88,0.125,0.5
1969-12-31,5,4,27,10,15,9,5,0,3,2,6,86,0.11627906976744186,0.5
1970-01-30,7,3,26,8,16,9,5,0,3,2,6,85,0.11764705882352941,0.5
1970-02-27,8,2,26,9,15,10,5,1,2,3,5,86,0.11627906976744186,0.5
1970-03-31,5,4,27,12,13,10,5,1,2,3,5,87,0.10344827586206896,0.5
1970-04-30,8,2,26,11,13,10,5,1,2,3,5,86,0.10465116279069768,0.5
1970-05-29,7,2,26,11,14,10,4,1,4,1,5,85,0.10588235294117647,0.5
1970-06-30,5,4,25,12,13,10,4,1,4,1,5,84,0.10714285714285714,0.5
1970-07-31,8,2,23,14,13,10,4,1,4,1,5,85,0.10588235294117647,0.5
1970-08-31,7,2,25,13,14,9,5,1,4,1,5,86,0.10465116279069768,0.5
1970-09-30,5,4,25,12,14,9,5,1,4,1,5,85,0.10588235294117647,0.5
1970-10-30,7,2,26,10,15,9,5,1,4,1,5,85,0.10588235294117647,0.5
1970-11-30,5,2,30,12,13,9,5,2,3,1,5,87,0.10344827586206896,0.5
1970-12-31,6,4,28,11,13,9,5,2,3,1,5,87,0.10344827586206896,0.5
1971-01-29,8,3,27,11,14,9,5,2,3,1,5,88,0.10227272727272728,0.5
1971-02-26,8,2,28,12,13,9,5,2,3,1,5,88,0.10227272727272728,0.5
1971-03-31,6,5,25,12,13,9,5,2,3,1,5,86,0.09302325581395349,0.5
1971-04-30,8,2,24,12,13,9,5,2,3,1,5,84,0.09523809523809523,0.5
1971-05-28,7,2,26,11,14,8,4,2,3,1,5,83,0.0963855421686747,0.5
1971-06-30,5,5,24,13,14,8,4,2,3,1,5,84,0.09523809523809523,0.5
1971-07-30,8,2,25,12,14,8,4,2,3,1,5,84,0.09523809523809523,0.5
1971-08-31,5,2,29,11,14,9,3,3,3,1,5,85,0.09411764705882353,0.5
1971-09-30,6,5,25,12,13,9,4,3,3,1,5,86,0.09302325581395349,0.5
1971-10-29,9,2,25,12,13,10,4,3,3,1,5,87,0.09195402298850575,0.5
1971-11-30,5,2,29,12,15,9,4,3,4,1,5,89,0.0898876404494382,0.5
1971-12-31,6,5,27,10,14,9,4,3,4,1,5,88,0.09090909090909091,0.5
1972-01-31,9,2,28,10,14,9,4,3,4,1,5,89,0.0898876404494382,0.5
1972-02-29,5,2,30,12,13,9,3,4,4,1,5,88,0.09090909090909091,0.5
1972-03-30,7,4,26,10,13,9,3,4,4,1,5,86,0.09302325581395349,0.5
1972-04-28,8,3,25,10,13,10,3,4,4,1,5,86,0.09302325581395349,0.5
1972-05-31,7,3,25,12,14,8,3,4,4,1,5,86,0.09302325581395349,0.5
1972-06-30,6,4,23,11,14,8,3,4,4,1,5,83,0.08433734939759036,0.5
1972-07-31,7,3,24,11,14,8,3,4,4,1,5,84,0.08333333333333333,0.5
1972-08-31,7,2,25,10,13,9,3,4,5,2,4,84,0.08333333333333333,0.5
1972-09-29,6,3,24,10,13,9,3,4,5,2,4,83,0.07228915662650602,0.5
1972-10-31,5,3,25,10,14,9,3,4,5,2,4,84,0.07142857142857142,0.5
1972-11-30,7,2,26,9,14,8,3,4,5,2,4,84,0.07142857142857142,0.5
1972-12-29,6,4,25,9,15,8,3,4,5,2,4,85,0.058823529411764705,0.5
1973-01-31,7,3,25,9,15,8,3,4,5,2,5,86,0.05813953488372093,0.42857142857142855
1973-02-28,5,3,27,9,15,8,4,3,5,4,3,86,0.05813953488372093,0.42857142857142855
1973-03-30,7,4,25,8,15,8,4,3,5,4,3,86,0.05813953488372093,0.42857142857142855
1973-04-30,7,2,27,9,15,8,4,3,5,4,3,87,0.05747126436781609,0.42857142857142855
1973-05-31,7,2,26,10,15,6,5,3,5,4,4,87,0.06896551724137931,0.5
1973-06-29,6,4,24,9,15,6,5,4,4,4,4,85,0.07058823529411765,0.5
1973-07-31,7,2,25,10,15,6,5,4,4,4,4,86,0.06976744186046512,0.5
1973-08-31,6,2,26,9,16,4,5,4,4,5,4,85,0.08235294117647059,0.5555555555555556
1973-09-28,6,3,25,9,17,4,5,4,4,5,4,86,0.08139534883720931,0.5555555555555556
1973-10-31,6,4,24,11,16,4,5,4,4,5,4,87,0.08045977011494253,0.5555555555555556
1973-11-30,6,3,27,12,16,4,6,3,4,5,4,90,0.07777777777777778,0.5555555555555556
1973-12-31,5,5,27,12,15,4,6,3,4,5,4,90,0.07777777777777778,0.5555555555555556
1974-01-31,8,3,27,11,15,4,6,3,4,5,4,90,0.07777777777777778,0.5555555555555556
1974-02-28,6,4,27,12,14,4,7,3,4,5,4,90,0.07777777777777778,0.5555555555555556
1974-03-29,7,5,25,12,14,4,7,3,4,5,4,90,0.07777777777777778,0.5555555555555556
1974-04-30,8,2,27,11,15,4,7,3,4,5,4,90,0.07777777777777778,0.5555555555555556
1974-05-31,7,2,27,11,15,4,7,3,4,6,4,90,0.08888888888888889,0.6
1974-06-28,6,3,26,11,15,4,7,3,4,6,4,89,0.0898876404494382,0.6
1974-07-31,6,3,27,11,15,4,7,3,4,6,4,90,0.08888888888888889,0.6
1974-08-30,8,2,28,10,16,4,8,3,3,6,4,92,0.08695652173913043,0.6
1974-09-30,6,5,26,12,16,4,8,3,3,6,4,93,0.08602150537634409,0.6
1974-10-31,8,3,25,12,16,4,8,3,3,6,4,92,0.08695652173913043,0.6
1974-11-29,7,3,26,12,16,7,7,3,3,6,4,94,0.0851063829787234,0.6
1974-12-31,5,5,26,10,16,7,7,3,3,6,4,92,0.08695652173913043,0.6
1975-01-31,8,3,28,10,16,7,7,3,3,6,4,95,0.08421052631578947,0.6
1975-02-28,6,4,28,11,15,8,8,2,4,6,4,96,0.09375,0.7
1975-03-31,7,5,27,11,19,8,8,2,4,6,4,101,0.0891089108910891,0.7
1975-04-30,8,4,26,12,20,8,8,2,4,7,4,103,0.08737864077669903,0.6363636363636364
1975-05-30,8,2,26,13,20,9,8,4,3,6,5,104,0.09615384615384616,0.7272727272727273
1975-06-30,6,3,26,15,21,9,8,4,3,6,5,106,0.09433962264150944,0.7272727272727273
1975-07-31,7,2,26,15,21,10,8,4,3,6,5,107,0.09345794392523364,0.7272727272727273
1975-08-29,7,2,28,14,23,9,8,4,3,6,6,110,0.1,0.75
1975-09-30,5,4,27,15,23,10,8,4,3,6,6,111,0.0990990990990991,0.75
1975-10-31,7,3,27,15,24,11,8,4,3,6,6,114,0.09649122807017543,0.75
1975-11-28,7,3,28,15,23,11,8,4,3,6,6,114,0.09649122807017543,0.75
1975-12-31,6,6,26,13,23,11,8,4,3,6,6,112,0.09821428571428571,0.75
1976-01-30,8,3,28,14,23,11,9,4,3,6,6,115,0.09565217391304348,0.75
1976-02-27,7,3,29,13,24,13,8,4,3,6,6,116,0.09482758620689655,0.75
1976-03-31,6,5,28,14,24,14,8,4,3,6,6,118,0.09322033898305085,0.75
1976-04-30,9,2,28,14,23,14,8,4,3,6,6,117,0.09401709401709402,0.75
1976-05-28,7,2,29,14,23,14,7,5,3,6,6,116,0.09482758620689655,0.75
1976-06-30,5,5,28,16,24,14,8,4,3,6,6,119,0.09243697478991597,0.75
1976-07-30,9,2,28,15,25,14,9,4,3,6,6,121,0.09090909090909091,0.75
1976-08-31,6,3,28,16,25,15,7,5,3,6,7,121,0.09917355371900827,0.7692307692307693
1976-09-30,7,4,26,16,26,15,7,5,3,6,7,122,0.09836065573770492,0.7692307692307693
1976-10-29,8,3,26,16,26,15,8,5,3,6,7,123,0.0975609756097561,0.7692307692307693
1976-11-30,6,3,29,14,28,15,7,6,2,6,7,123,0.0975609756097561,0.7692307692307693
1976-12-31,6,4,29,14,29,15,7,6,2,6,7,125,0.096,0.7692307692307693
1977-01-31,8,3,30,14,28,15,8,6,2,6,7,127,0.09448818897637795,0.7692307692307693
1977-02-28,7,3,31,15,30,16,7,6,2,6,8,131,0.09923664122137404,0.7857142857142857
1977-03-31,8,4,28,15,30,17,7,6,2,6,8,131,0.09923664122137404,0.7857142857142857
1977-04-29,9,2,28,14,31,16,8,6,2,6,8,130,0.1,0.7857142857142857
1977-05-31,6,2,30,17,30,17,6,6,2,6,8,130,0.1,0.7857142857142857
1977-06-30,7,3,28,17,30,18,6,6,2,6,8,131,0.09923664122137404,0.7857142857142857
1977-07-29,8,2,28,16,31,17,6,6,2,7,8,131,0.09923664122137404,0.7333333333333333
1977-08-31,6,4,28,17,31,17,7,5,4,5,8,132,0.09848484848484848,0.7692307692307693
1977-09-30,7,4,27,17,31,18,7,5,4,5,8,133,0.09774436090225563,0.7692307692307693
1977-10-31,8,3,28,17,32,17,8,5,4,5,8,135,0.0962962962962963,0.7692307692307693
1977-11-30,6,4,29,15,33,18,6,6,4,5,9,135,0.1037037037037037,0.7857142857142857
1977-12-30,7,4,29,14,33,19,6,6,4,5,9,136,0.10294117647058823,0.7857142857142857
1978-01-31,8,2,30,16,33,18,6,6,4,6,9,138,0.10144927536231885,0.7333333333333333
1978-02-28,7,2,32,16,34,18,6,6,7,3,9,140,0.1,0.8333333333333334
1978-03-31,7,4,29,16,33,19,6,6,7,3,9,139,0.10071942446043165,0.8333333333333334
1978-04-28,9,2,29,15,34,18,7,6,7,3,9,139,0.10071942446043165,0.8333333333333334
1978-05-31,6,3,30,17,35,17,8,5,7,4,8,140,0.1,0.8333333333333334
1978-06-30,7,4,28,18,34,19,7,5,7,4,8,141,0.09929078014184398,0.8333333333333334
1978-07-31,9,3,29,17,35,18,7,5,7,5,8,143,0.0979020979020979,0.7692307692307693
1978-08-31,7,3,29,17,36,16,8,5,9,3,9,142,0.1056338028169014,0.8333333333333334
1978-09-29,7,4,28,17,36,17,8,5,9,3,9,143,0.1048951048951049,0.8333333333333334
1978-10-31,7,3,29,17,36,16,8,5,9,4,9,143,0.1048951048951049,0.7692307692307693
1978-11-30,8,3,29,19,35,16,7,6,10,4,9,146,0.1095890410958904,0.8461538461538461
1978-12-29,7,4,28,19,35,16,7,6,10,4,9,145,0.1103448275862069,0.8461538461538461
1979-01-31,8,3,29,19,35,16,7,6,10,5,9,147,0.10884353741496598,0.7857142857142857
1979-02-28,7,3,31,19,36,15,6,7,11,4,9,148,0.10810810810810811,0.8461538461538461
1979-03-30,7,3,30,19,35,16,6,7,11,4,9,147,0.10884353741496598,0.8461538461538461
1979-04-30,8,2,32,18,37,15,6,7,11,4,9,149,0.10738255033557047,0.8461538461538461
1979-05-31,8,2,33,17,39,12,7,7,12,4,9,150,0.11333333333333333,0.8461538461538461
1979-06-29,7,4,31,17,38,12,7,7,12,4,9,148,0.11486486486486487,0.8461538461538461
1979-07-31,8,3,32,17,39,12,7,7,12,5,9,151,0.11258278145695365,0.7857142857142857
1979-08-31,8,3,32,16,39,13,6,6,13,4,9,149,0.11409395973154363,0.8461538461538461
1979-09-28,7,6,29,17,38,14,6,6,13,4,9,149,0.11409395973154363,0.8461538461538461
1979-10-31,9,4,29,16,39,14,6,6,13,5,9,150,0.11333333333333333,0.7857142857142857
1979-11-30,8,3,30,18,39,13,7,6,14,4,10,152,0.11842105263157894,0.8571428571428571
1979-12-31,6,5,29,16,39,14,8,6,14,4,10,151,0.11920529801324503,0.8571428571428571
1980-01-31,10,2,29,17,39,13,8,6,14,5,10,153,0.11764705882352941,0.8
1980-02-29,7,2,31,19,37,14,8,7,15,4,10,154,0.12337662337662338,0.9285714285714286
1980-03-31,7,3,31,20,37,14,9,7,15,4,10,157,0.12101910828025478,0.9285714285714286
1980-04-30,7,3,31,20,37,14,9,7,15,5,10,158,0.12025316455696203,0.8666666666666667
1980-05-30,8,2,31,19,37,17,6,7,15,4,11,157,0.12738853503184713,0.9333333333333333
1980-06-30,7,5,28,21,38,16,7,7,15,4,11,159,0.12578616352201258,0.9333333333333333
1980-07-31,9,3,27,19,38,16,7,7,16,4,11,157,0.12738853503184713,0.9333333333333333
1980-08-29,8,3,27,19,37,17,5,8,16,5,10,155,0.12903225806451613,0.9333333333333333
1980-09-30,6,4,26,19,37,17,6,8,16,5,10,154,0.12987012987012986,0.9333333333333333
1980-10-31,8,2,26,19,37,17,6,8,16,6,10,155,0.12903225806451613,0.875
1980-11-28,7,2,27,19,37,17,6,8,17,5,11,156,0.1346153846153846,0.9375
1980-12-31,5,5,25,19,37,17,7,8,17,5,11,156,0.1346153846153846,0.9375
1981-01-30,8,2,26,19,37,17,8,8,17,5,12,159,0.1320754716981132,0.8823529411764706
1981-02-27,7,2,28,19,36,18,7,8,17,6,11,159,0.1320754716981132,0.8823529411764706
1981-03-31,5,4,27,21,35,19,8,8,17,6,11,161,0.13043478260869565,0.8823529411764706
1981-04-30,8,2,27,20,36,18,9,8,17,6,12,163,0.12883435582822086,0.8333333333333334
1981-05-29,7,2,28,20,36,18,8,8,17,7,12,163,0.13496932515337423,0.8421052631578947
1981-06-30,5,5,26,22,35,19,9,8,17,7,12,165,0.13333333333333333,0.8421052631578947
1981-07-31,9,2,26,20,36,18,10,8,17,7,13,166,0.13253012048192772,0.8
1981-08-31,7,2,28,19,37,17,9,9,17,9,11,165,0.13333333333333333,0.8
1981-09-30,5,5,25,19,36,18,10,9,17,9,11,164,0.13414634146341464,0.8
1981-10-30,8,2,26,18,37,17,11,9,17,9,12,166,0.13253012048192772,0.7619047619047619
1981-11-30,7,2,29,18,37,19,9,9,17,10,12,169,0.13609467455621302,0.7727272727272727
1981-12-31,6,4,26,19,36,20,10,9,17,10,12,169,0.13609467455621302,0.7727272727272727
1982-01-29,8,2,27,19,37,19,11,9,17,10,13,172,0.13372093023255813,0.7391304347826086
1982-02-26,7,2,28,18,38,20,9,10,17,11,12,172,0.13372093023255813,0.7391304347826086
1982-03-31,5,6,25,20,37,21,10,10,17,11,12,174,0.13218390804597702,0.7391304347826086
1982-04-30,9,2,26,19,38,20,11,10,17,11,12,175,0.13142857142857142,0.7391304347826086
1982-05-28,7,2,27,18,41,18,10,10,17,11,12,173,0.1329479768786127,0.7391304347826086
1982-06-30,5,5,25,21,39,18,11,10,17,11,12,174,0.13218390804597702,0.7391304347826086
1982-07-30,8,2,26,18,40,18,12,10,17,11,12,174,0.13218390804597702,0.7391304347826086
1982-08-31,6,2,27,19,41,17,11,12,15,11,12,173,0.1329479768786127,0.7391304347826086
1982-09-30,6,4,24,19,39,18,12,13,15,11,13,174,0.13218390804597702,0.7083333333333334
1982-10-29,8,2,25,19,40,17,13,12,15,11,13,175,0.13142857142857142,0.7083333333333334
1982-11-30,6,2,27,19,40,18,12,12,15,12,13,176,0.13636363636363635,0.72
1982-12-31,6,3,26,19,39,19,13,12,15,12,13,177,0.13559322033898305,0.72
1983-01-31,7,2,28,19,40,19,13,12,15,12,14,181,0.13259668508287292,0.6923076923076923
1983-02-28,7,2,29,18,42,19,13,15,12,13,13,183,0.13114754098360656,0.6923076923076923
1983-03-31,6,4,26,18,42,20,14,15,12,13,13,183,0.13114754098360656,0.6923076923076923
1983-04-29,8,3,26,18,41,20,14,15,12,13,14,184,0.13043478260869565,0.6666666666666666
1983-05-31,7,2,28,19,42,20,13,15,13,13,13,185,0.12972972972972974,0.6538461538461539
1983-06-30,6,4,25,18,42,21,14,15,13,13,13,184,0.125,0.6538461538461539
1983-07-29,8,2,26,18,41,21,14,15,13,13,14,185,0.12432432432432433,0.6296296296296297
1983-08-31,6,3,26,19,41,21,14,17,11,14,14,186,0.12903225806451613,0.6428571428571429
1983-09-30,6,4,24,20,41,22,15,17,11,14,14,188,0.1276595744680851,0.6428571428571429
1983-10-31,8,2,26,18,42,22,15,17,11,14,15,190,0.12631578947368421,0.6206896551724138
1983-11-30,6,3,27,18,44,21,14,18,11,14,14,190,0.12631578947368421,0.6428571428571429
1983-12-30,6,3,26,19,43,21,15,18,11,14,14,190,0.12631578947368421,0.6428571428571429
1984-01-31,6,2,28,18,44,22,15,18,11,14,14,192,0.125,0.6428571428571429
1984-02-29,6,3,29,19,44,21,14,19,10,14,14,193,0.12435233160621761,0.6428571428571429
1984-03-30,6,5,26,18,44,21,15,19,10,14,14,192,0.125,0.6428571428571429
1984-04-30,9,2,27,20,44,22,15,19,10,14,15,197,0.1218274111675127,0.6206896551724138
1984-05-31,7,2,27,22,42,22,14,20,10,14,15,195,0.1282051282051282,0.6206896551724138
1984-06-29,6,5,24,21,42,22,15,20,10,14,15,194,0.12886597938144329,0.6206896551724138
1984-07-31,8,2,26,22,42,23,15,20,10,14,16,198,0.12626262626262627,0.6
1984-08-31,6,2,27,22,41,23,15,21,9,15,16,197,0.1319796954314721,0.6129032258064516
1984-09-28,6,4,25,22,41,23,16,21,9,15,16,198,0.13131313131313133,0.6129032258064516
1984-10-31,7,3,26,22,41,24,16,21,9,15,17,201,0.12935323383084577,0.59375
1984-11-30,7,2,30,20,41,24,15,22,8,16,17,202,0.13366336633663367,0.6060606060606061
1984-12-31,5,4,29,20,42,24,16,22,8,16,17,203,0.1330049261083744,0.6060606060606061
1985-01-31,8,2,29,20,43,24,16,22,8,16,17,205,0.13170731707317074,0.6060606060606061
1985-02-28,7,2,31,20,43,25,15,24,7,15,18,207,0.13043478260869565,0.5757575757575758
1985-03-29,6,7,26,19,43,25,16,24,7,15,18,206,0.13106796116504854,0.5757575757575758
1985-04-30,10,2,28,20,44,25,16,24,7,15,19,210,0.12857142857142856,0.5588235294117647
1985-05-31,7,2,28,20,44,25,15,26,5,17,17,206,0.1262135922330097,0.5588235294117647
1985-06-28,6,5,25,19,44,25,16,26,5,17,17,205,0.12682926829268293,0.5588235294117647
1985-07-31,8,3,26,20,45,25,16,26,5,17,18,209,0.12440191387559808,0.5428571428571428
1985-08-30,7,2,27,18,45,26,16,25,6,17,18,207,0.12560386473429952,0.5142857142857142
1985-09-30,6,4,26,19,44,26,17,25,6,17,18,208,0.125,0.5142857142857142
1985-10-31,8,2,26,20,46,25,16,25,6,17,18,209,0.12440191387559808,0.5142857142857142
1985-11-29,7,2,28,21,45,26,16,26,5,17,19,212,0.12264150943396226,0.5
1985-12-31,5,4,27,21,44,27,17,26,5,17,19,212,0.12264150943396226,0.5
1986-01-31,8,2,27,21,46,26,17,26,5,17,20,215,0.12093023255813953,0.4864864864864865
1986-02-28,7,2,28,23,45,26,20,23,6,17,20,217,0.11981566820276497,0.4864864864864865
1986-03-31,6,5,26,24,44,27,21,23,6,17,20,219,0.1187214611872146,0.4864864864864865
1986-04-30,8,3,26,23,46,26,21,23,6,17,20,219,0.1187214611872146,0.4864864864864865
1986-05-30,7,2,29,20,46,26,20,23,7,16,21,217,0.11981566820276497,0.4864864864864865
1986-06-30,6,4,28,22,45,27,21,23,7,16,21,220,0.11818181818181818,0.4864864864864865
1986-07-31,8,2,28,21,47,26,21,23,7,16,21,220,0.11818181818181818,0.4864864864864865
1986-08-29,7,2,30,19,47,27,22,20,9,14,21,218,0.11926605504587157,0.4857142857142857
1986-09-30,5,6,27,19,46,28,23,20,9,14,21,218,0.11926605504587157,0.4857142857142857
1986-10-31,10,2,27,20,48,27,22,20,9,14,21,220,0.11818181818181818,0.4857142857142857
1986-11-28,7,2,29,20,48,27,23,19,10,13,22,220,0.11818181818181818,0.4857142857142857
1986-12-31,5,6,26,20,47,28,24,19,10,13,22,220,0.11818181818181818,0.4857142857142857
1987-01-30,9,2,27,20,48,27,24,19,10,13,22,221,0.11764705882352941,0.4857142857142857
1987-02-27,7,2,28,21,49,27,23,18,11,13,21,220,0.11818181818181818,0.5
1987-03-31,5,5,26,21,50,28,24,18,11,13,21,222,0.11711711711711711,0.5
1987-04-30,9,2,26,21,50,27,24,18,11,13,21,222,0.11711711711711711,0.5
1987-05-29,7,2,28,21,49,27,24,17,11,13,22,221,0.11764705882352941,0.4857142857142857
1987-06-30,5,4,27,21,50,28,25,17,11,13,22,223,0.11659192825112108,0.4857142857142857
1987-07-31,8,2,28,21,50,27,25,17,11,13,22,224,0.11607142857142858,0.4857142857142857
1987-08-31,7,2,30,20,51,28,24,16,11,13,23,225,0.11555555555555555,0.4722222222222222
1987-09-30,5,6,25,21,51,28,25,16,11,13,23,224,0.11607142857142858,0.4722222222222222
1987-10-30,9,2,28,22,50,28,25,16,11,13,23,227,0.1145374449339207,0.4722222222222222
1987-11-30,7,3,30,22,51,28,25,15,12,13,22,228,0.11403508771929824,0.4857142857142857
1987-12-31,7,4,27,20,51,29,26,15,12,13,22,226,0.11504424778761062,0.4857142857142857
1988-01-29,8,2,29,22,50,28,26,15,12,13,22,227,0.1145374449339207,0.4857142857142857
1988-02-29,7,3,30,23,50,32,24,13,13,12,22,229,0.11353711790393013,0.5
1988-03-31,7,5,26,23,50,32,25,13,13,12,22,228,0.11403508771929824,0.5
1988-04-29,9,2,28,21,50,32,25,13,13,12,22,227,0.1145374449339207,0.5
1988-05-31,7,3,30,22,49,32,26,12,13,11,23,228,0.11403508771929824,0.5
1988-06-30,7,4,27,23,49,32,27,12,13,11,23,228,0.11403508771929824,0.5
1988-07-29,8,2,29,21,49,32,27,12,13,11,23,227,0.1145374449339207,0.5
1988-08-31,6,4,29,21,50,34,24,12,14,11,22,227,0.1145374449339207,0.5151515151515151
1988-09-30,7,5,26,22,50,34,25,12,14,11,22,228,0.11403508771929824,0.5151515151515151
1988-10-31,9,2,29,22,50,34,25,12,14,11,22,230,0.11304347826086956,0.5151515151515151
1988-11-30,6,4,29,22,50,35,24,12,14,11,22,229,0.11353711790393013,0.5151515151515151
1988-12-30,7,4,27,20,50,35,25,12,14,11,22,227,0.1145374449339207,0.5151515151515151
1989-01-31,8,2,30,22,50,35,25,12,14,11,22,231,0.11255411255411256,0.5151515151515151
1989-02-28,7,3,30,24,50,35,24,12,14,11,23,233,0.11158798283261803,0.5
1989-03-31,7,5,26,24,49,36,25,12,14,11,23,232,0.11206896551724138,0.5
1989-04-28,9,2,28,22,50,35,25,12,14,11,23,231,0.11255411255411256,0.5
1989-05-31,6,4,29,23,50,36,23,13,14,11,22,231,0.11255411255411256,0.5151515151515151
1989-06-30,7,4,27,24,49,37,24,13,14,11,22,232,0.11206896551724138,0.5151515151515151
1989-07-31,8,2,30,23,50,36,24,13,14,11,22,233,0.11158798283261803,0.5151515151515151
1989-08-31,7,3,30,23,51,36,21,14,15,10,23,233,0.11158798283261803,0.5151515151515151
1989-09-29,7,5,27,23,51,36,22,14,15,10,23,233,0.11158798283261803,0.5151515151515151
1989-10-31,9,2,30,23,51,36,22,14,15,10,23,235,0.11063829787234042,0.5151515151515151
1989-11-30,7,3,30,23,51,37,20,14,16,10,22,233,0.11158798283261803,0.53125
1989-12-29,7,5,27,23,51,37,21,14,16,10,22,233,0.11158798283261803,0.53125
1990-01-31,8,3,29,23,51,37,21,14,16,10,22,234,0.1111111111111111,0.53125
1990-02-28,6,4,30,23,55,36,17,16,15,11,22,235,0.11063829787234042,0.5151515151515151
1990-03-30,7,5,27,21,55,36,18,16,15,11,22,233,0.11158798283261803,0.5151515151515151
1990-04-30,9,2,30,22,55,36,18,16,15,11,22,236,0.11016949152542373,0.5151515151515151
1990-05-31,7,3,30,21,56,38,15,16,17,10,22,235,0.11063829787234042,0.5
1990-06-29,7,5,27,20,56,38,16,16,17,10,22,234,0.1111111111111111,0.5
1990-07-31,9,2,30,21,56,38,16,16,17,10,22,237,0.10970464135021098,0.5
1990-08-31,7,3,29,22,58,36,15,17,17,9,23,236,0.11016949152542373,0.5
1990-09-28,7,5,26,22,58,36,16,17,17,9,23,236,0.11016949152542373,0.5
1990-10-31,8,3,28,22,58,36,16,17,17,9,23,237,0.10970464135021098,0.5
1990-11-30,7,3,28,23,59,36,14,17,17,10,22,236,0.11016949152542373,0.5
1990-12-31,7,4,27,23,58,37,15,17,17,10,22,237,0.10970464135021098,0.5
1991-01-31,8,2,28,22,59,37,15,17,17,10,22,237,0.10970464135021098,0.5
1991-02-28,7,3,29,22,60,37,15,18,17,9,23,240,0.10833333333333334,0.5
1991-03-28,7,4,27,22,59,38,14,18,17,9,23,238,0.1092436974789916,0.5
1991-04-30,8,2,30,22,60,38,15,18,17,9,23,242,0.10743801652892562,0.5
1991-05-31,7,3,30,23,61,37,16,18,16,10,23,244,0.10655737704918032,0.48484848484848486
1991-06-28,7,5,27,23,60,38,15,18,16,10,23,242,0.10743801652892562,0.48484848484848486
1991-07-31,8,3,29,23,61,38,16,18,16,10,23,245,0.10612244897959183,0.48484848484848486
